time_s,int_temp_c,int_temp_f,int_humid,ext_temp_c,ext_temp_f,ext_humid
44702,29.79,85.62,41.74,22.33,72.19,58.37
44703,29.79,85.62,41.74,22.31,72.15,58.35
44704,29.79,85.62,41.77,22.34,72.21,58.34
44705,29.80,85.64,41.74,22.31,72.15,58.35
44706,29.78,85.61,41.75,22.31,72.15,58.38
44707,29.79,85.62,41.75,22.31,72.15,58.37
44708,29.78,85.61,41.74,22.32,72.17,58.38
44709,29.80,85.64,41.74,22.33,72.19,58.38
44710,29.79,85.62,41.75,22.32,72.17,58.39
44711,29.81,85.66,41.75,22.29,72.13,58.38
44712,29.81,85.66,41.75,22.29,72.13,58.38
44713,29.80,85.64,41.74,22.28,72.11,58.39
44714,29.79,85.62,41.76,22.29,72.13,58.37
44715,29.80,85.64,41.78,22.27,72.09,58.39
44716,29.77,85.59,41.74,22.27,72.09,58.40
44717,29.80,85.64,41.75,22.29,72.13,58.43
44718,29.78,85.61,41.76,22.27,72.09,58.41
44719,29.79,85.62,41.74,22.29,72.13,58.42
44720,29.78,85.61,41.74,22.28,72.11,58.44
44721,29.77,85.59,41.74,22.29,72.13,58.43
44722,29.78,85.61,41.74,22.28,72.11,58.43
44723,29.77,85.59,41.74,22.28,72.11,58.42
44724,29.78,85.61,41.76,22.31,72.15,58.44
44725,29.78,85.61,41.75,22.29,72.13,58.45
44726,29.77,85.59,41.73,22.27,72.09,58.43
44727,29.77,85.59,41.74,22.28,72.11,58.43
44728,29.80,85.64,41.74,22.28,72.11,58.44
44729,29.77,85.59,41.76,22.28,72.11,58.45
44730,29.78,85.61,41.76,22.28,72.11,58.43
44731,29.76,85.57,41.75,22.25,72.05,58.45
44732,29.77,85.59,41.74,22.26,72.07,58.45
44733,29.78,85.61,41.75,22.29,72.13,58.43
44734,29.78,85.61,41.76,22.28,72.11,58.45
44735,29.79,85.62,41.77,22.27,72.09,58.45
44736,29.77,85.59,41.77,22.29,72.13,58.48
44737,29.79,85.62,41.77,22.28,72.11,58.46
44738,29.77,85.59,41.76,22.28,72.11,58.47
44739,29.78,85.61,41.77,22.29,72.13,58.46
44740,29.78,85.61,41.77,22.27,72.09,58.48
44741,29.77,85.59,41.77,22.27,72.09,58.47
44742,29.77,85.59,41.76,22.29,72.13,58.48
44743,29.76,85.57,41.76,22.28,72.11,58.47
44744,29.78,85.61,41.77,22.27,72.09,58.48
44745,29.79,85.62,41.76,22.27,72.09,58.48
44746,29.78,85.61,41.79,22.26,72.07,58.48
44747,29.79,85.62,41.76,22.27,72.09,58.48
44748,29.77,85.59,41.78,22.26,72.07,58.48
44749,29.76,85.57,41.77,22.27,72.09,58.47
44750,29.78,85.61,41.78,22.27,72.09,58.48
44751,29.75,85.55,41.76,22.26,72.07,58.49
44752,29.76,85.57,41.78,22.27,72.09,58.50
44753,29.78,85.61,41.78,22.27,72.09,58.48
44754,29.78,85.61,41.80,22.28,72.11,58.48
44755,29.79,85.62,41.78,22.27,72.09,58.49
44756,29.76,85.57,41.78,22.27,72.09,58.49
44757,29.78,85.61,41.78,22.29,72.13,58.50
44758,29.79,85.62,41.79,22.29,72.13,58.50
44759,29.78,85.61,41.80,22.28,72.11,58.51
44760,29.78,85.61,41.77,22.29,72.13,58.51
44761,29.77,85.59,41.77,22.28,72.11,58.53
44762,29.78,85.61,41.77,22.29,72.13,58.50
44763,29.81,85.66,41.79,22.29,72.13,58.52
44764,29.78,85.61,41.78,22.29,72.13,58.51
44765,29.77,85.59,41.77,22.31,72.15,58.51
44766,29.77,85.59,41.78,22.27,72.09,58.51
44767,29.79,85.62,41.78,22.27,72.09,58.51
44768,29.78,85.61,41.78,22.28,72.11,58.51
44769,29.78,85.61,41.78,22.31,72.15,58.52
44770,29.78,85.61,41.77,22.33,72.19,58.53
44771,29.78,85.61,41.78,22.33,72.19,58.52
44772,29.77,85.59,41.79,22.29,72.13,58.54
44773,29.77,85.59,41.76,22.32,72.17,58.51
44774,29.76,85.57,41.80,22.33,72.19,58.52
44775,29.77,85.59,41.77,22.32,72.17,58.51
44776,29.77,85.59,41.76,22.28,72.11,58.50
44777,29.77,85.59,41.76,22.31,72.15,58.54
44778,29.78,85.61,41.78,22.29,72.13,58.54
44779,29.76,85.57,41.78,22.33,72.19,58.52
44780,29.77,85.59,41.76,22.32,72.17,58.51
44781,29.78,85.61,41.78,22.32,72.17,58.51
44782,29.76,85.57,41.78,22.33,72.19,58.54
44783,29.78,85.61,41.78,22.32,72.17,58.53
44784,29.76,85.57,41.76,22.32,72.17,58.51
44785,29.76,85.57,41.76,22.31,72.15,58.52
44786,29.77,85.59,41.77,22.31,72.15,58.51
44787,29.78,85.61,41.78,22.31,72.15,58.51
44788,29.78,85.61,41.78,22.27,72.09,58.51
44789,29.77,85.59,41.76,22.31,72.15,58.51
44790,29.78,85.61,41.78,22.31,72.15,58.51
44791,29.79,85.62,41.78,22.29,72.13,58.54
44792,29.77,85.59,41.78,22.33,72.19,58.54
44793,29.78,85.61,41.80,22.32,72.17,58.51
44794,29.78,85.61,41.78,22.32,72.17,58.54
44795,29.78,85.61,41.77,22.31,72.15,58.54
44796,29.76,85.57,41.77,22.32,72.17,58.55
44797,29.78,85.61,41.78,22.33,72.19,58.53
44798,29.76,85.57,41.78,22.33,72.19,58.52
44799,29.77,85.59,41.78,22.32,72.17,58.55
44800,29.77,85.59,41.78,22.33,72.19,58.54
44801,29.77,85.59,41.78,22.32,72.17,58.54
44802,29.78,85.61,41.77,22.34,72.21,58.56
44803,29.77,85.59,41.78,22.32,72.17,58.54
44804,29.79,85.62,41.78,22.33,72.19,58.54
44805,29.77,85.59,41.77,22.33,72.19,58.56
44806,29.78,85.61,41.77,22.33,72.19,58.54
44807,29.79,85.62,41.76,22.34,72.21,58.55
44808,29.79,85.62,41.78,22.34,72.21,58.56
44809,29.78,85.61,41.77,22.33,72.19,58.55
44810,29.77,85.59,41.77,22.33,72.19,58.54
44811,29.78,85.61,41.79,22.35,72.23,58.55
44812,29.78,85.61,41.78,22.35,72.23,58.54
44813,29.80,85.64,41.79,22.33,72.19,58.56
44814,29.76,85.57,41.76,22.33,72.19,58.55
44815,29.78,85.61,41.79,22.32,72.17,58.55
44816,29.79,85.62,41.78,22.32,72.17,58.55
44817,29.77,85.59,41.76,22.32,72.17,58.55
44818,29.79,85.62,41.78,22.31,72.15,58.54
44819,29.79,85.62,41.78,22.31,72.15,58.54
44820,29.79,85.62,41.77,22.33,72.19,58.57
44821,29.79,85.62,41.77,22.31,72.15,58.56
44822,29.79,85.62,41.78,22.33,72.19,58.56
44823,29.80,85.64,41.78,22.33,72.19,58.56
44824,29.79,85.62,41.78,22.33,72.19,58.58
44825,29.80,85.64,41.78,22.34,72.21,58.57
44826,29.80,85.64,41.78,22.35,72.23,58.58
44827,29.80,85.64,41.77,22.35,72.23,58.57
44828,29.77,85.59,41.78,22.34,72.21,58.58
44829,29.79,85.62,41.76,22.35,72.23,58.57
44830,29.80,85.64,41.78,22.35,72.23,58.58
44831,29.77,85.59,41.78,22.36,72.25,58.56
44832,29.78,85.61,41.80,22.35,72.23,58.57
44833,29.79,85.62,41.77,22.36,72.25,58.58
44834,29.77,85.59,41.78,22.37,72.27,58.58
44835,29.78,85.61,41.75,22.37,72.27,58.58
44836,29.77,85.59,41.76,22.37,72.27,58.56
44837,29.79,85.62,41.78,22.35,72.23,58.56
44838,29.77,85.59,41.76,22.34,72.21,58.56
44839,29.77,85.59,41.78,22.33,72.19,58.56
44840,29.78,85.61,41.80,22.33,72.19,58.54
44841,29.78,85.61,41.78,22.32,72.17,58.55
44842,29.77,85.59,41.77,22.33,72.19,58.54
44843,29.78,85.61,41.78,22.32,72.17,58.56
44844,29.80,85.64,41.78,22.33,72.19,58.55
44845,29.78,85.61,41.78,22.34,72.21,58.54
44846,29.79,85.62,41.76,22.32,72.17,58.54
44847,29.79,85.62,41.78,22.32,72.17,58.54
44848,29.76,85.57,41.76,22.33,72.19,58.54
44849,29.77,85.59,41.77,22.31,72.15,58.55
44850,29.80,85.64,41.78,22.33,72.19,58.56
44851,29.79,85.62,41.77,22.32,72.17,58.55
44852,29.79,85.62,41.78,22.34,72.21,58.55
44853,29.78,85.61,41.78,22.31,72.15,58.54
44854,29.78,85.61,41.78,22.34,72.21,58.57
44855,29.80,85.64,41.78,22.33,72.19,58.56
44856,29.79,85.62,41.78,22.34,72.21,58.57
44857,29.77,85.59,41.75,22.33,72.19,58.58
44858,29.77,85.59,41.77,22.34,72.21,58.56
44859,29.78,85.61,41.78,22.35,72.23,58.55
44860,29.78,85.61,41.77,22.34,72.21,58.57
44861,29.79,85.62,41.78,22.37,72.27,58.58
44862,29.77,85.59,41.76,22.37,72.27,58.58
44863,29.77,85.59,41.76,22.37,72.27,58.58
44864,29.77,85.59,41.76,22.38,72.28,58.56
44865,29.78,85.61,41.78,22.39,72.30,58.58
44866,29.79,85.62,41.76,22.39,72.30,58.57
44867,29.78,85.61,41.76,22.38,72.28,58.56
44868,29.77,85.59,41.76,22.40,72.32,58.56
44869,29.77,85.59,41.75,22.38,72.28,58.57
44870,29.78,85.61,41.77,22.38,72.28,58.56
44871,29.78,85.61,41.77,22.37,72.27,58.56
44872,29.78,85.61,41.76,22.37,72.27,58.54
44873,29.77,85.59,41.76,22.37,72.27,58.54
44874,29.78,85.61,41.78,22.37,72.27,58.52
44875,29.76,85.57,41.78,22.34,72.21,58.52
44876,29.77,85.59,41.77,22.36,72.25,58.54
44877,29.77,85.59,41.76,22.35,72.23,58.52
44878,29.78,85.61,41.77,22.35,72.23,58.51
44879,29.77,85.59,41.76,22.37,72.27,58.51
44880,29.79,85.62,41.78,22.36,72.25,58.51
44881,29.76,85.57,41.78,22.36,72.25,58.50
44882,29.78,85.61,41.78,22.35,72.23,58.51
44883,29.78,85.61,41.78,22.37,72.27,58.51
44884,29.80,85.64,41.80,22.37,72.27,58.51
44885,29.77,85.59,41.77,22.36,72.25,58.51
44886,29.78,85.61,41.78,22.39,72.30,58.49
44887,29.76,85.57,41.78,22.38,72.28,58.51
44888,29.79,85.62,41.78,22.38,72.28,58.48
44889,29.79,85.62,41.77,22.38,72.28,58.50
44890,29.77,85.59,41.78,22.39,72.30,58.49
44891,29.78,85.61,41.78,22.37,72.27,58.48
44892,29.77,85.59,41.78,22.37,72.27,58.48
44893,29.78,85.61,41.78,22.37,72.27,58.48
44894,29.79,85.62,41.78,22.38,72.28,58.48
44895,29.77,85.59,41.79,22.37,72.27,58.48
44896,29.78,85.61,41.78,22.38,72.28,58.48
44897,29.77,85.59,41.77,22.37,72.27,58.45
44898,29.78,85.61,41.80,22.38,72.28,58.48
44899,29.80,85.64,41.78,22.37,72.27,58.46
44900,29.79,85.62,41.78,22.35,72.23,58.45
44901,29.79,85.62,41.78,22.35,72.23,58.48
44902,29.77,85.59,41.79,22.33,72.19,58.46
44903,29.78,85.61,41.80,22.37,72.27,58.46
44904,29.79,85.62,41.78,22.35,72.23,58.46
44905,29.79,85.62,41.79,22.35,72.23,58.45
44906,29.78,85.61,41.79,22.35,72.23,58.44
44907,29.79,85.62,41.78,22.33,72.19,58.45
44908,29.80,85.64,41.78,22.34,72.21,58.45
44909,29.78,85.61,41.79,22.33,72.19,58.44
44910,29.79,85.62,41.79,22.33,72.19,58.45
44911,29.78,85.61,41.78,22.35,72.23,58.45
44912,29.79,85.62,41.79,22.35,72.23,58.46
44913,29.78,85.61,41.78,22.37,72.27,58.46
44914,29.78,85.61,41.78,22.35,72.23,58.45
44915,29.78,85.61,41.78,22.37,72.27,58.45
44916,29.78,85.61,41.78,22.37,72.27,58.46
44917,29.79,85.62,41.77,22.35,72.23,58.45
44918,29.77,85.59,41.78,22.36,72.25,58.44
44919,29.78,85.61,41.80,22.38,72.28,58.43
44920,29.78,85.61,41.78,22.37,72.27,58.46
44921,29.78,85.61,41.80,22.39,72.30,58.46
44922,29.80,85.64,41.80,22.40,72.32,58.44
44923,29.79,85.62,41.78,22.38,72.28,58.44
44924,29.79,85.62,41.78,22.37,72.27,58.42
44925,29.78,85.61,41.78,22.39,72.30,58.44
44926,29.79,85.62,41.78,22.39,72.30,58.43
44927,29.77,85.59,41.77,22.35,72.23,58.43
44928,29.79,85.62,41.79,22.39,72.30,58.41
44929,29.79,85.62,41.78,22.39,72.30,58.43
44930,29.79,85.62,41.78,22.38,72.28,58.41
44931,29.79,85.62,41.78,22.37,72.27,58.41
44932,29.79,85.62,41.77,22.40,72.32,58.43
44933,29.78,85.61,41.77,22.37,72.27,58.42
44934,29.77,85.59,41.78,22.40,72.32,58.42
44935,29.78,85.61,41.76,22.39,72.30,58.42
44936,29.79,85.62,41.77,22.39,72.30,58.42
44937,29.76,85.57,41.78,22.41,72.34,58.43
44938,29.78,85.61,41.78,22.41,72.34,58.43
44939,29.78,85.61,41.77,22.42,72.36,58.43
44940,29.78,85.61,41.75,22.41,72.34,58.43
44941,29.78,85.61,41.78,22.41,72.34,58.42
44942,29.76,85.57,41.78,22.41,72.34,58.42
44943,29.77,85.59,41.78,22.39,72.30,58.40
44944,29.77,85.59,41.76,22.39,72.30,58.41
44945,29.75,85.55,41.77,22.37,72.27,58.39
44946,29.79,85.62,41.78,22.38,72.28,58.39
44947,29.78,85.61,41.80,22.37,72.27,58.41
44948,29.75,85.55,41.78,22.38,72.28,58.38
44949,29.78,85.61,41.80,22.39,72.30,58.41
44950,29.78,85.61,41.80,22.41,72.34,58.40
44951,29.79,85.62,41.79,22.39,72.30,58.41
44952,29.79,85.62,41.78,22.41,72.34,58.40
44953,29.78,85.61,41.78,22.41,72.34,58.40
44954,29.78,85.61,41.78,22.42,72.36,58.40
44955,29.77,85.59,41.78,22.42,72.36,58.40
44956,29.76,85.57,41.78,22.40,72.32,58.39
44957,29.77,85.59,41.77,22.44,72.40,58.41
44958,29.77,85.59,41.78,22.41,72.34,58.37
44959,29.77,85.59,41.79,22.39,72.30,58.36
44960,29.78,85.61,41.78,22.41,72.34,58.37
44961,29.79,85.62,41.79,22.41,72.34,58.39
44962,29.77,85.59,41.78,22.41,72.34,58.37
44963,29.77,85.59,41.79,22.41,72.34,58.37
44964,29.77,85.59,41.77,22.40,72.32,58.38
44965,29.77,85.59,41.78,22.42,72.36,58.36
44966,29.77,85.59,41.78,22.41,72.34,58.36
44967,29.76,85.57,41.79,22.42,72.36,58.38
44968,29.77,85.59,41.80,22.43,72.38,58.38
44969,29.77,85.59,41.79,22.43,72.38,58.38
44970,29.76,85.57,41.79,22.38,72.28,58.35
44971,29.77,85.59,41.78,22.39,72.30,58.33
44972,29.75,85.55,41.81,22.38,72.28,58.34
44973,29.75,85.55,41.79,22.39,72.30,58.32
44974,29.76,85.57,41.79,22.39,72.30,58.34
44975,29.76,85.57,41.79,22.37,72.27,58.35
44976,29.78,85.61,41.79,22.37,72.27,58.33
44977,29.77,85.59,41.80,22.37,72.27,58.33
44978,29.77,85.59,41.79,22.37,72.27,58.34
44979,29.78,85.61,41.80,22.36,72.25,58.35
44980,29.76,85.57,41.79,22.35,72.23,58.34
44981,29.77,85.59,41.80,22.35,72.23,58.34
44982,29.76,85.57,41.81,22.34,72.21,58.33
44983,29.79,85.62,41.81,22.34,72.21,58.35
44984,29.77,85.59,41.78,22.35,72.23,58.34
44985,29.76,85.57,41.79,22.35,72.23,58.34
44986,29.78,85.61,41.80,22.35,72.23,58.34
44987,29.80,85.64,41.80,22.37,72.27,58.34
44988,29.80,85.64,41.81,22.37,72.27,58.35
44989,29.80,85.64,41.79,22.39,72.30,58.37
44990,29.78,85.61,41.81,22.38,72.28,58.35
44991,29.80,85.64,41.81,22.39,72.30,58.37
44992,29.81,85.66,41.79,22.39,72.30,58.36
44993,29.79,85.62,41.80,22.38,72.28,58.36
44994,29.78,85.61,41.80,22.39,72.30,58.39
44995,29.79,85.62,41.80,22.37,72.27,58.35
44996,29.80,85.64,41.80,22.39,72.30,58.39
44997,29.78,85.61,41.78,22.37,72.27,58.38
44998,29.80,85.64,41.78,22.36,72.25,58.37
44999,29.79,85.62,41.81,22.37,72.27,58.37
45000,29.78,85.61,41.78,22.36,72.25,58.38
45001,29.80,85.64,41.80,22.35,72.23,58.38
45002,29.80,85.64,41.78,22.35,72.23,58.41
45003,29.80,85.64,41.78,22.36,72.25,58.39
45004,29.77,85.59,41.79,22.36,72.25,58.38
45005,29.79,85.62,41.79,22.38,72.28,58.39
45006,29.80,85.64,41.78,22.37,72.27,58.41
45007,29.78,85.61,41.78,22.37,72.27,58.41
45008,29.79,85.62,41.78,22.38,72.28,58.39
45009,29.78,85.61,41.78,22.37,72.27,58.41
45010,29.80,85.64,41.78,22.37,72.27,58.41
45011,29.80,85.64,41.79,22.38,72.28,58.41
45012,29.78,85.61,41.78,22.39,72.30,58.41
45013,29.78,85.61,41.78,22.39,72.30,58.41
45014,29.78,85.61,41.78,22.38,72.28,58.41
45015,29.78,85.61,41.78,22.37,72.27,58.43
45016,29.79,85.62,41.78,22.36,72.25,58.41
45017,29.79,85.62,41.78,22.36,72.25,58.41
45018,29.79,85.62,41.79,22.37,72.27,58.41
45019,29.80,85.64,41.78,22.39,72.30,58.42
45020,29.80,85.64,41.78,22.36,72.25,58.41
45021,29.78,85.61,41.78,22.37,72.27,58.41
45022,29.80,85.64,41.78,22.36,72.25,58.42
45023,29.80,85.64,41.78,22.37,72.27,58.41
45024,29.79,85.62,41.78,22.39,72.30,58.40
45025,29.80,85.64,41.79,22.37,72.27,58.42
45026,29.77,85.59,41.78,22.38,72.28,58.42
45027,29.77,85.59,41.78,22.39,72.30,58.41
45028,29.78,85.61,41.78,22.37,72.27,58.41
45029,29.79,85.62,41.77,22.39,72.30,58.41
45030,29.80,85.64,41.78,22.36,72.25,58.41
45031,29.81,85.66,41.78,22.36,72.25,58.41
45032,29.78,85.61,41.78,22.35,72.23,58.41
45033,29.81,85.66,41.77,22.36,72.25,58.40
45034,29.79,85.62,41.78,22.34,72.21,58.41
45035,29.79,85.62,41.77,22.37,72.27,58.41
45036,29.78,85.61,41.78,22.36,72.25,58.42
45037,29.79,85.62,41.76,22.37,72.27,58.42
45038,29.80,85.64,41.77,22.37,72.27,58.42
45039,29.78,85.61,41.77,22.35,72.23,58.42
45040,29.80,85.64,41.77,22.35,72.23,58.42
45041,29.77,85.59,41.77,22.35,72.23,58.41
45042,29.79,85.62,41.77,22.34,72.21,58.41
45043,29.80,85.64,41.78,22.35,72.23,58.43
45044,29.77,85.59,41.74,22.35,72.23,58.42
45045,29.79,85.62,41.77,22.33,72.19,58.41
45046,29.78,85.61,41.77,22.35,72.23,58.41
45047,29.79,85.62,41.76,22.32,72.17,58.41
45048,29.80,85.64,41.77,22.31,72.15,58.41
45049,29.79,85.62,41.77,22.31,72.15,58.41
45050,29.79,85.62,41.78,22.31,72.15,58.42
45051,29.78,85.61,41.76,22.31,72.15,58.43
45052,29.80,85.64,41.77,22.31,72.15,58.42
45053,29.79,85.62,41.78,22.28,72.11,58.41
