timestamp,34401a_thermistor,si_7021_ambient_c,si7021_internal_c,setpoint,adc,adc_c,error_c,output,io_delta_c,hp_error_c,hp_mcp_delta
1517232982.42,24.9538331094,19.635,-46.582,406,406.192,25.0022,0.0022,208.06,5.3675,-0.0461668906,-0.0483668906
1517232985.77,24.9547388105,19.635,-46.582,406,406.013,25.0001,0.0001,209.84,5.3655,-0.0452611895,-0.0453611895
1517232989.12,24.956212242,19.645,-46.582,406,405.904,24.9989,-0.0011,210.99,5.3535,-0.043787758,-0.042687758
1517232992.47,24.9575045687,19.635,-46.582,406,405.887,24.9987,-0.0013,211.23,5.3640,-0.0424954313,-0.0411954313
1517232995.83,24.9589899105,19.624,-46.582,406,405.988,24.9999,-0.0001,210.23,5.3759,-0.0410100895,-0.0409100895
1517232999.18,24.9612983236,19.624,-46.582,406,406.045,25.0005,0.0005,209.63,5.3766,-0.0387016764,-0.0392016764
1517233002.52,24.9638981991,19.624,-46.582,406,406.138,25.0016,0.0016,208.62,5.3776,-0.0361018009,-0.0377018009
1517233005.89,24.963877318,19.613,-46.582,406,406.049,25.0006,0.0006,209.48,5.3873,-0.036122682,-0.036722682
1517233009.23,24.9609511952,19.635,-46.582,406,406.283,25.0032,0.0032,206.84,5.3685,-0.0390488048,-0.0422488048
1517233012.58,24.9587068265,19.613,-46.582,406,406.016,25.0002,0.0002,209.50,5.3869,-0.0412931735,-0.0414931735
1517233015.94,24.9581067206,19.592,-46.582,406,406.020,25.0002,0.0002,209.45,5.4084,-0.0418932794,-0.0420932794
1517233019.29,24.9569281262,19.592,-46.582,406,406.040,25.0005,0.0005,209.22,5.4087,-0.0430718738,-0.0435718738
1517233022.65,24.9552555538,19.603,-46.582,406,405.817,24.9979,-0.0021,211.56,5.3954,-0.0447444462,-0.0426444462
1517233025.99,24.9545282639,19.624,-46.582,406,405.799,24.9977,-0.0023,211.86,5.3738,-0.0454717361,-0.0431717361
1517233029.34,24.9547021137,19.613,-46.582,406,406.019,25.0002,0.0002,209.65,5.3870,-0.0452978863,-0.0454978863
1517233032.71,24.9550741301,19.624,-46.582,406,405.942,24.9993,-0.0007,210.45,5.3754,-0.0449258699,-0.0442258699
1517233036.05,24.9535760164,19.635,-46.582,406,405.842,24.9982,-0.0018,211.55,5.3635,-0.0464239836,-0.0446239836
1517233039.4,24.9500126141,19.592,-46.582,406,405.697,24.9966,-0.0034,213.37,5.4048,-0.0499873859,-0.0465873859
1517233042.74,24.9464714181,19.592,-46.582,406,405.637,24.9959,-0.0041,214.18,5.4041,-0.0535285819,-0.0494285819
1517233046.11,24.9441088414,19.613,-46.582,406,405.671,24.9963,-0.0037,214.04,5.3830,-0.0558911586,-0.0521911586
1517233049.47,24.9430223272,19.581,-46.582,406,405.563,24.9950,-0.0050,215.39,5.4140,-0.0569776728,-0.0519776728
1517233052.8,24.9429677738,19.603,-46.582,406,405.833,24.9981,-0.0019,212.79,5.3956,-0.0570322262,-0.0551322262
1517233056.17,24.9440785832,19.592,-46.582,406,405.846,24.9983,-0.0017,212.75,5.4065,-0.0559214168,-0.0542214168
1517233059.51,24.9454381851,19.613,-46.582,406,406.127,25.0014,0.0014,209.87,5.3882,-0.0545618149,-0.0559618149
1517233062.87,24.9468643683,19.613,-46.582,406,406.019,25.0002,0.0002,210.93,5.3870,-0.0531356317,-0.0533356317
1517233066.22,24.9490587546,19.603,-46.582,406,406.169,25.0019,0.0019,209.33,5.3994,-0.0509412454,-0.0528412454
1517233069.57,24.9515865851,19.603,-46.582,406,405.741,24.9971,-0.0029,213.71,5.3946,-0.0484134149,-0.0455134149
1517233072.93,24.9535842727,19.603,-46.582,406,405.885,24.9987,-0.0013,212.34,5.3962,-0.0464157273,-0.0451157273
1517233076.27,24.9551161028,19.592,-46.582,406,406.051,25.0006,0.0006,210.65,5.4088,-0.0448838972,-0.0454838972
1517233079.63,24.9560383786,19.592,-46.582,406,405.818,24.9979,-0.0021,213.09,5.4062,-0.0439616214,-0.0418616214
1517233082.98,24.9561202639,19.613,-46.582,406,405.974,24.9997,-0.0003,211.55,5.3865,-0.0438797361,-0.0435797361
1517233086.33,24.9547456911,19.603,-46.582,406,405.994,24.9999,-0.0001,211.35,5.3974,-0.0452543089,-0.0451543089
1517233089.68,24.9526320717,19.592,-46.582,406,405.939,24.9993,-0.0007,211.94,5.4075,-0.0473679283,-0.0466679283
1517233093.02,24.9490722825,19.603,-46.582,406,406.091,25.0010,0.0010,210.36,5.3985,-0.0509277175,-0.0519277175
1517233096.39,24.9446074205,19.592,-46.582,406,405.954,24.9995,-0.0005,211.72,5.4077,-0.0553925795,-0.0548925795
1517233099.74,24.9418008738,19.613,-46.582,406,406.011,25.0001,0.0001,211.15,5.3869,-0.0581991262,-0.0582991262
1517233103.08,24.9425551906,19.592,-46.582,406,405.772,24.9974,-0.0026,213.68,5.4056,-0.0574448094,-0.0548448094
1517233106.44,24.9459228143,19.592,-46.582,406,405.871,24.9985,-0.0015,212.76,5.4068,-0.0540771857,-0.0525771857
1517233109.79,24.9500493019,19.581,-46.582,406,405.978,24.9997,-0.0003,211.71,5.4187,-0.0499506981,-0.0496506981
1517233113.15,24.9544899621,19.592,-46.582,406,406.106,25.0012,0.0012,210.36,5.4094,-0.0455100379,-0.0467100379
1517233116.5,24.9585873085,19.592,-46.582,406,405.958,24.9995,-0.0005,211.87,5.4077,-0.0414126915,-0.0409126915
1517233119.86,24.9608867259,19.581,-46.582,406,406.184,25.0021,0.0021,209.50,5.4210,-0.0391132741,-0.0412132741
1517233123.21,24.961144375,19.603,-46.582,406,406.036,25.0004,0.0004,210.95,5.3979,-0.038855625,-0.039255625
1517233126.55,24.9598942471,19.613,-46.582,406,406.365,25.0041,0.0041,207.22,5.3909,-0.0401057529,-0.0442057529
1517233129.91,24.9571109435,19.592,-46.582,406,406.369,25.0042,0.0042,206.96,5.4124,-0.0428890565,-0.0470890565
1517233133.27,24.9535595039,19.603,-46.582,406,406.204,25.0023,0.0023,208.49,5.3998,-0.0464404961,-0.0487404961
1517233136.61,24.950098372,19.613,-46.582,406,406.060,25.0007,0.0007,209.89,5.3875,-0.049901628,-0.050601628
1517233139.97,24.9479909921,19.603,-46.582,406,406.298,25.0034,0.0034,207.33,5.4009,-0.0520090079,-0.0554090079
1517233143.31,24.9469203082,19.624,-46.582,406,406.103,25.0012,0.0012,209.22,5.3772,-0.0530796918,-0.0542796918
1517233146.67,24.9460204752,19.603,-46.582,406,406.183,25.0021,0.0021,208.31,5.3996,-0.0539795248,-0.0560795248
1517233150.03,24.9459927358,19.603,-46.582,406,406.381,25.0043,0.0043,206.10,5.4018,-0.0540072642,-0.0583072642
1517233153.37,24.9452506639,19.592,-46.582,406,405.739,24.9970,-0.0030,212.69,5.4053,-0.0547493361,-0.0517493361
1517233156.73,24.9429327039,19.603,-46.582,406,405.625,24.9957,-0.0043,214.06,5.3932,-0.0570672961,-0.0527672961
1517233160.07,24.9409047167,19.613,-46.582,406,405.798,24.9977,-0.0023,212.45,5.3845,-0.0590952833,-0.0567952833
1517233163.43,24.9409675151,19.592,-46.582,406,405.722,24.9968,-0.0032,213.38,5.4051,-0.0590324849,-0.0558324849
1517233166.79,24.9424183525,19.592,-46.582,406,405.768,24.9974,-0.0026,213.06,5.4056,-0.0575816475,-0.0549816475
1517233170.12,24.9430601478,19.603,-46.582,406,405.734,24.9970,-0.0030,213.56,5.3945,-0.0569398522,-0.0539398522
1517233173.49,24.9428504159,19.613,-46.582,406,405.806,24.9978,-0.0022,212.96,5.3846,-0.0571495841,-0.0549495841
1517233176.83,24.9431839251,19.592,-46.582,406,405.679,24.9964,-0.0036,214.42,5.4046,-0.0568160749,-0.0532160749
1517233180.19,24.9438922213,19.603,-46.582,406,405.382,24.9930,-0.0070,217.75,5.3905,-0.0561077787,-0.0491077787
1517233183.54,24.9446853605,19.592,-46.582,406,405.428,24.9935,-0.0065,217.93,5.4017,-0.0553146395,-0.0488146395
1517233186.89,24.945580088,19.613,-46.582,406,405.475,24.9940,-0.0060,217.78,5.3808,-0.054419912,-0.048419912
1517233190.25,24.9469785409,19.592,-46.582,406,405.681,24.9964,-0.0036,215.91,5.4046,-0.0530214591,-0.0494214591
1517233193.59,24.948667594,19.603,-46.582,406,405.807,24.9978,-0.0022,214.76,5.3953,-0.051332406,-0.049132406
1517233196.95,24.9500460918,19.613,-46.582,406,405.732,24.9969,-0.0030,215.68,5.3837,-0.0499539082,-0.0468539082
1517233200.31,24.9512359619,19.613,-46.582,406,406.012,25.0001,0.0001,212.87,5.3869,-0.0487640381,-0.0488640381
1517233203.65,24.9512637089,19.603,-46.582,406,405.913,24.9990,-0.0010,213.91,5.3965,-0.0487362911,-0.0477362911
1517233207.01,24.9508874088,19.592,-46.582,406,406.088,25.0010,0.0010,212.11,5.4092,-0.0491125912,-0.0501125912
1517233210.36,24.9508812175,19.592,-46.582,406,406.078,25.0009,0.0009,212.17,5.4091,-0.0491187825,-0.0500187825
1517233213.71,24.9508103611,19.603,-46.582,406,405.931,24.9992,-0.0008,213.68,5.3967,-0.0491896389,-0.0483896389
1517233217.06,24.9514726147,19.613,-46.582,406,405.979,24.9998,-0.0002,213.21,5.3865,-0.0485273853,-0.0483273853
1517233220.42,24.9522362524,19.592,-46.582,406,406.199,25.0023,0.0023,210.89,5.4105,-0.0477637476,-0.0500637476
1517233223.77,24.9517530703,19.592,-46.582,406,405.992,24.9999,-0.0001,212.97,5.4081,-0.0482469297,-0.0481469297
1517233227.11,24.9503104755,19.603,-46.582,406,405.943,24.9994,-0.0006,213.49,5.3969,-0.0496895245,-0.0490895245
1517233230.47,24.9494474008,19.624,-46.582,406,406.095,25.0011,0.0011,211.91,5.3771,-0.0505525992,-0.0516525992
1517233233.82,24.9490743461,19.613,-46.582,406,406.502,25.0057,0.0057,207.54,5.3925,-0.0509256539,-0.0566256539
1517233237.17,24.9479199171,19.603,-46.582,406,406.427,25.0048,0.0048,208.04,5.4023,-0.0520800829,-0.0568800829
1517233240.52,24.9478071146,19.603,-46.582,406,406.111,25.0013,0.0013,210.93,5.3988,-0.0521928854,-0.0534928854
1517233243.87,24.9489785041,19.635,-46.582,406,406.146,25.0017,0.0017,210.49,5.3670,-0.0510214959,-0.0527214959
1517233247.23,24.9500298115,19.624,-46.582,406,406.088,25.0010,0.0010,211.02,5.3770,-0.0499701885,-0.0509701885
1517233250.59,24.9508773192,19.613,-46.582,406,406.192,25.0022,0.0022,209.87,5.3889,-0.0491226808,-0.0513226808
1517233253.94,24.9523483928,19.603,-46.582,406,406.237,25.0027,0.0027,209.27,5.4002,-0.0476516072,-0.0503516072
1517233257.29,24.9536097296,19.613,-46.582,406,405.962,24.9996,-0.0004,212.05,5.3863,-0.0463902704,-0.0459902704
1517233260.63,24.9542963901,19.592,-46.582,406,406.120,25.0014,0.0014,210.40,5.4096,-0.0457036099,-0.0471036099
1517233263.99,24.9552631227,19.603,-46.582,406,406.139,25.0016,0.0016,210.12,5.3991,-0.0447368773,-0.0463368773
1517233267.35,24.9553067014,19.592,-46.582,406,406.334,25.0038,0.0038,207.97,5.4120,-0.0446932986,-0.0484932986
1517233270.69,24.9542184114,19.613,-46.582,406,405.919,24.9991,-0.0009,212.01,5.3858,-0.0457815886,-0.0448815886
1517233274.05,24.9537156856,19.624,-46.582,406,405.963,24.9996,-0.0004,211.59,5.3756,-0.0462843144,-0.0458843144
1517233277.39,24.9546933983,19.592,-46.582,406,405.962,24.9996,-0.0004,211.62,5.4078,-0.0453066017,-0.0449066017
1517233280.75,24.9569845539,19.624,-46.582,406,405.859,24.9984,-0.0016,212.73,5.3744,-0.0430154461,-0.0414154461
1517233284.1,24.9596616207,19.603,-46.582,406,406.021,25.0002,0.0002,211.11,5.3977,-0.0403383793,-0.0405383793
1517233287.45,24.9622298424,19.603,-46.582,406,405.926,24.9992,-0.0008,212.10,5.3967,-0.0377701576,-0.0369701576
1517233290.82,24.9649014393,19.603,-46.582,406,406.027,25.0003,0.0003,211.08,5.3978,-0.0350985607,-0.0353985607
1517233294.15,24.9675242906,19.613,-46.582,406,406.016,25.0002,0.0002,211.17,5.3869,-0.0324757094,-0.0326757094
1517233297.51,24.9688332101,19.603,-46.582,406,405.873,24.9986,-0.0014,212.62,5.3960,-0.0311667899,-0.0297667899
1517233300.86,24.9678967831,19.592,-46.582,406,405.900,24.9989,-0.0011,212.41,5.4071,-0.0321032169,-0.0310032169
1517233304.22,24.9650570242,19.592,-46.582,406,405.939,24.9993,-0.0007,212.05,5.4075,-0.0349429758,-0.0342429758
1517233307.57,24.9613065832,19.603,-46.582,406,406.291,25.0033,0.0033,208.35,5.4008,-0.0386934168,-0.0419934168
1517233310.93,24.9582723443,19.581,-46.582,406,406.195,25.0022,0.0022,209.20,5.4212,-0.0417276557,-0.0439276557
1517233314.27,24.9559397496,19.592,-46.582,406,406.018,25.0002,0.0002,210.95,5.4084,-0.0440602504,-0.0442602504
1517233317.63,24.9530678033,19.592,-46.582,406,406.036,25.0004,0.0004,210.76,5.4086,-0.0469321967,-0.0473321967
1517233320.97,24.9502790612,19.592,-46.582,406,405.819,24.9979,-0.0021,213.04,5.4062,-0.0497209388,-0.0476209388
1517233324.33,24.948336971,19.560,-46.582,406,405.733,24.9970,-0.0030,214.06,5.4374,-0.051663029,-0.048663029
1517233327.69,24.9481397921,19.592,-46.582,406,405.848,24.9983,-0.0017,213.05,5.4065,-0.0518602079,-0.0501602079
1517233331.03,24.9491598706,19.581,-46.582,406,405.923,24.9991,-0.0009,212.34,5.4181,-0.0508401294,-0.0499401294
1517233334.4,24.9511745061,19.592,-46.582,406,405.920,24.9991,-0.0009,212.43,5.4073,-0.0488254939,-0.0479254939
1517233337.73,24.9545376673,19.570,-46.582,406,405.980,24.9998,-0.0002,211.84,5.4294,-0.0454623327,-0.0452623327
1517233341.09,24.9584086064,19.570,-46.582,406,405.924,24.9991,-0.0009,212.44,5.4288,-0.0415913936,-0.0406913936
1517233344.45,24.9612900641,19.549,-46.582,406,406.003,25.0000,0.0000,211.65,5.4512,-0.0387099359,-0.0387099359
1517233347.79,24.9635881965,19.570,-46.582,406,406.054,25.0006,0.0006,211.11,5.4303,-0.0364118035,-0.0370118035
1517233351.16,24.9659251558,19.560,-46.582,406,405.948,24.9994,-0.0006,212.20,5.4398,-0.0340748442,-0.0334748442
1517233354.49,24.9677459951,19.560,-46.582,406,406.212,25.0024,0.0024,209.34,5.4428,-0.0322540049,-0.0346540049
1517233357.85,24.9682607908,19.570,-46.582,406,406.119,25.0014,0.0014,210.21,5.4310,-0.0317392092,-0.0331392092
1517233361.2,24.9679904238,19.570,-46.582,406,405.834,24.9981,-0.0019,213.15,5.4278,-0.0320095762,-0.0301095762
1517233364.56,24.9682428886,19.538,-46.582,406,406.047,25.0005,0.0005,211.00,5.4624,-0.0317571114,-0.0322571114
1517233367.92,24.9693638721,19.538,-46.582,406,405.903,24.9989,-0.0011,212.49,5.4607,-0.0306361279,-0.0295361279
1517233371.26,24.9698787109,19.560,-46.582,406,405.849,24.9983,-0.0017,213.13,5.4387,-0.0301212891,-0.0284212891
1517233374.61,24.9691230985,19.538,-46.582,406,405.938,24.9993,-0.0007,212.28,5.4611,-0.0308769015,-0.0301769015
1517233377.97,24.9681682964,19.538,-46.582,406,406.182,25.0021,0.0021,209.72,5.4639,-0.0318317036,-0.0339317036
1517233381.32,24.9679507183,19.538,-46.582,406,406.119,25.0013,0.0014,210.29,5.4632,-0.0320492817,-0.0333492817
1517233384.67,24.968300956,19.560,-46.582,406,405.965,24.9996,-0.0004,211.93,5.4400,-0.031699044,-0.031299044
1517233388.01,24.9678006183,19.549,-46.582,406,405.954,24.9995,-0.0005,212.06,5.4506,-0.0321993817,-0.0316993817
1517233391.37,24.9655006086,19.560,-46.582,406,405.892,24.9988,-0.0012,212.75,5.4392,-0.0344993914,-0.0332993914
1517233394.74,24.963096241,19.560,-46.582,406,405.781,24.9975,-0.0025,213.99,5.4379,-0.036903759,-0.034403759
1517233398.07,24.9616436228,19.549,-46.582,406,405.887,24.9987,-0.0013,213.00,5.4498,-0.0383563772,-0.0370563772
1517233401.43,24.9611962264,19.538,-46.582,406,405.761,24.9973,-0.0027,214.40,5.4591,-0.0388037736,-0.0361037736
1517233404.77,24.9617246141,19.560,-46.582,406,405.737,24.9970,-0.0030,214.80,5.4374,-0.0382753859,-0.0352753859
1517233408.14,24.9617980343,19.560,-46.582,406,406.035,25.0004,0.0004,211.80,5.4408,-0.0382019657,-0.0386019657
1517233411.5,24.9604134223,19.581,-46.582,406,405.923,24.9991,-0.0009,213.07,5.4181,-0.0395865777,-0.0386865777
1517233414.84,24.9585567983,19.549,-46.582,406,405.841,24.9982,-0.0018,213.99,5.4493,-0.0414432017,-0.0396432017
1517233418.19,24.957396298,19.560,-46.582,406,406.065,25.0007,0.0007,211.71,5.4411,-0.042603702,-0.043303702
1517233421.53,24.9572428392,19.538,-46.582,406,406.060,25.0007,0.0007,211.72,5.4625,-0.0427571608,-0.0434571608
1517233424.9,24.9554576219,19.538,-46.582,406,405.793,24.9976,-0.0023,214.51,5.4595,-0.0445423781,-0.0421423781
1517233428.25,24.9520798533,19.560,-46.582,406,405.857,24.9984,-0.0016,213.96,5.4388,-0.0479201467,-0.0463201467
1517233431.59,24.9498658634,19.560,-46.582,406,405.700,24.9966,-0.0034,215.70,5.4370,-0.0501341366,-0.0467341366
1517233434.95,24.9493914536,19.581,-46.582,406,405.731,24.9969,-0.0031,215.56,5.4159,-0.0506085464,-0.0475085464
1517233438.29,24.9506794265,19.581,-46.582,406,405.683,24.9964,-0.0036,216.23,5.4153,-0.0493205735,-0.0457205735
1517233441.66,24.9534858856,19.560,-46.582,406,406.023,25.0003,0.0003,212.98,5.4407,-0.0465141144,-0.0468141144
1517233445.01,24.9570714897,19.570,-46.582,406,406.056,25.0006,0.0006,212.61,5.4303,-0.0429285103,-0.0435285103
1517233448.36,24.9609016387,19.570,-46.582,406,406.267,25.0030,0.0030,210.34,5.4327,-0.0390983613,-0.0420983613
1517233451.72,24.9642703924,19.570,-46.582,406,406.113,25.0013,0.0013,211.82,5.4309,-0.0357296076,-0.0370296076
1517233455.06,24.9657048491,19.570,-46.582,406,406.081,25.0009,0.0009,212.09,5.4306,-0.0342951509,-0.0351951509
1517233458.41,24.9649264521,19.560,-46.582,406,406.183,25.0021,0.0021,210.95,5.4425,-0.0350735479,-0.0371735479
1517233461.77,24.9629202507,19.560,-46.582,406,406.403,25.0046,0.0046,208.52,5.4450,-0.0370797493,-0.0416797493
1517233465.11,24.9608080324,19.560,-46.582,406,406.533,25.0061,0.0061,206.89,5.4465,-0.0391919676,-0.0452919676
1517233468.47,24.9597267742,19.560,-46.582,406,406.463,25.0053,0.0053,207.31,5.4457,-0.0402732258,-0.0455732258
1517233471.81,24.9597738041,19.560,-46.582,406,406.460,25.0052,0.0052,206.77,5.4456,-0.0402261959,-0.0454261959
1517233475.18,24.9599231535,19.570,-46.582,406,406.312,25.0035,0.0035,208.06,5.4332,-0.0400768465,-0.0435768465
1517233478.54,24.9598382697,19.581,-46.582,406,406.430,25.0049,0.0049,206.63,5.4238,-0.0401617303,-0.0450617303
1517233481.87,24.960096593,19.581,-46.582,406,406.336,25.0038,0.0038,207.36,5.4228,-0.039903407,-0.043703407
1517233485.24,24.959987849,19.570,-46.582,406,406.169,25.0019,0.0019,208.93,5.4316,-0.040012151,-0.041912151
1517233488.58,24.9595684792,19.570,-46.582,406,406.079,25.0009,0.0009,209.79,5.4306,-0.0404315208,-0.0413315208
1517233491.93,24.9586783807,19.581,-46.582,406,405.960,24.9995,-0.0005,211.00,5.4185,-0.0413216193,-0.0408216193
1517233495.29,24.9577922229,19.560,-46.582,406,405.809,24.9978,-0.0022,212.63,5.4382,-0.0422077771,-0.0400077771
1517233498.64,24.9577880939,19.581,-46.582,406,405.757,24.9972,-0.0028,213.54,5.4162,-0.0422119061,-0.0394119061
1517233502.0,24.9580787344,19.570,-46.582,406,405.755,24.9972,-0.0028,213.70,5.4269,-0.0419212656,-0.0391212656
1517233505.34,24.9580752935,19.570,-46.582,406,405.988,24.9999,-0.0001,211.38,5.4295,-0.0419247065,-0.0418247065
1517233508.7,24.9581585638,19.560,-46.582,406,406.044,25.0005,0.0005,210.79,5.4409,-0.0418414362,-0.0423414362
1517233512.05,24.958835292,19.549,-46.582,406,405.987,24.9998,-0.0002,211.37,5.4510,-0.041164708,-0.040964708
1517233515.4,24.9597749511,19.560,-46.582,406,406.053,25.0006,0.0006,210.68,5.4410,-0.0402250489,-0.0408250489
1517233518.76,24.9602477803,19.560,-46.582,406,406.489,25.0056,0.0056,206.02,5.4459,-0.0397522197,-0.0453522197
1517233522.09,24.9593888503,19.570,-46.582,406,406.334,25.0038,0.0038,207.37,5.4335,-0.0406111497,-0.0444111497
1517233525.46,24.958237476,19.560,-46.582,406,406.199,25.0023,0.0023,208.60,5.4427,-0.041762524,-0.044062524
1517233528.82,24.9572398572,19.549,-46.582,406,406.109,25.0012,0.0012,209.33,5.4524,-0.0427601428,-0.0439601428
1517233532.15,24.9561526053,19.560,-46.582,406,405.926,24.9992,-0.0008,211.21,5.4396,-0.0438473947,-0.0430473947
1517233535.52,24.9543335447,19.549,-46.582,406,405.744,24.9971,-0.0029,213.17,5.4482,-0.0456664553,-0.0427664553
1517233538.86,24.9522756964,19.560,-46.582,406,405.809,24.9978,-0.0022,212.65,5.4382,-0.0477243036,-0.0455243036
1517233542.22,24.9510871382,19.570,-46.582,406,405.923,24.9991,-0.0009,211.55,5.4288,-0.0489128618,-0.0480128618
1517233545.58,24.9507413394,19.560,-46.582,406,405.833,24.9981,-0.0019,212.55,5.4385,-0.0492586606,-0.0473586606
1517233548.92,24.9499961046,19.549,-46.582,406,405.635,24.9959,-0.0041,214.75,5.4470,-0.0500038954,-0.0459038954
1517233552.27,24.9494159878,19.570,-46.582,406,405.616,24.9956,-0.0044,215.17,5.4253,-0.0505840122,-0.0461840122
1517233555.62,24.9487989736,19.581,-46.582,406,405.875,24.9986,-0.0014,212.72,5.4175,-0.0512010264,-0.0498010264
1517233558.98,24.9470842314,19.560,-46.582,406,406.001,25.0000,0.0000,211.47,5.4404,-0.0529157686,-0.0529157686
1517233562.34,24.9449909341,19.560,-46.582,406,405.862,24.9984,-0.0016,212.94,5.4388,-0.0550090659,-0.0534090659
1517233565.68,24.9433755522,19.549,-46.582,406,405.795,24.9977,-0.0023,213.74,5.4488,-0.0566244478,-0.0543244478
1517233569.04,24.9421224462,19.560,-46.582,406,405.976,24.9997,-0.0003,211.94,5.4401,-0.0578775538,-0.0575775538
1517233572.38,24.942339734,19.560,-46.582,406,405.931,24.9992,-0.0008,212.43,5.4396,-0.057660266,-0.056860266
1517233575.74,24.944535441,19.570,-46.582,406,406.267,25.0030,0.0030,208.91,5.4327,-0.055464559,-0.058464559
1517233579.1,24.9479903043,19.570,-46.582,406,406.304,25.0035,0.0035,208.35,5.4331,-0.0520096957,-0.0555096957
1517233582.43,24.951357269,19.549,-46.582,406,406.450,25.0051,0.0051,206.62,5.4562,-0.048642731,-0.053742731
1517233585.8,24.9534615756,19.570,-46.582,406,406.147,25.0017,0.0017,209.33,5.4313,-0.0465384244,-0.0482384244
1517233589.14,24.9545312455,19.581,-46.582,406,406.149,25.0017,0.0017,209.22,5.4206,-0.0454687545,-0.0471687545
1517233592.49,24.9554619798,19.560,-46.582,406,406.011,25.0001,0.0001,210.59,5.4405,-0.0445380202,-0.0446380202
1517233595.86,24.956643008,19.549,-46.582,406,405.857,24.9984,-0.0016,212.21,5.4495,-0.043356992,-0.041756992
1517233599.2,24.9573359695,19.560,-46.582,406,405.706,24.9967,-0.0033,213.90,5.4371,-0.0426640305,-0.0393640305
1517233602.55,24.9578486532,19.560,-46.582,406,405.903,24.9989,-0.0011,211.99,5.4393,-0.0421513468,-0.0410513468
