timestamp,LM399-P15-fast6-no-R7
1500851896.136,6890008.5
1500851896.474,6890011.1
1500851896.812,6890006.0
1500851897.149,6890013.6
1500851897.487,6890011.1
1500851897.825,6890008.5
1500851898.162,6890011.1
1500851898.500,6890006.0
1500851898.838,6890013.6
1500851899.175,6890011.1
1500851899.513,6890011.1
1500851899.851,6890013.6
1500851900.188,6890008.5
1500851900.526,6890013.6
1500851900.864,6890008.5
1500851901.201,6890011.1
1500851901.539,6890013.6
1500851901.877,6890011.1
1500851902.214,6890008.5
1500851902.552,6890011.1
1500851902.890,6890013.6
1500851903.230,6890011.1
1500851903.565,6890008.5
1500851903.903,6890011.1
1500851904.240,6890006.0
1500851904.578,6890011.1
1500851904.916,6890011.1
1500851905.253,6890011.1
1500851905.591,6890011.1
1500851905.928,6890011.1
1500851906.266,6890013.6
1500851906.604,6890008.5
1500851906.941,6890011.1
1500851907.279,6890013.6
1500851907.617,6890011.1
1500851907.955,6890013.6
1500851908.292,6890013.6
1500851908.630,6890008.5
1500851908.968,6890008.5
1500851909.305,6890011.1
1500851909.643,6890013.6
1500851909.981,6890013.6
1500851910.318,6890011.1
1500851910.656,6890011.1
1500851910.993,6890008.5
1500851911.331,6890011.1
1500851911.669,6890013.6
1500851912.006,6890008.5
1500851912.344,6890008.5
1500851912.682,6890013.6
1500851913.020,6890011.1
1500851913.357,6890008.5
1500851913.695,6890016.1
1500851914.033,6890011.1
1500851914.370,6890011.1
1500851914.708,6890013.6
1500851915.046,6890008.5
1500851915.383,6890011.1
1500851915.721,6890013.6
1500851916.058,6890008.5
1500851916.396,6890011.1
1500851916.734,6890008.5
1500851917.071,6890013.6
1500851917.409,6890008.5
1500851917.747,6890011.1
1500851918.084,6890011.1
1500851918.422,6890011.1
1500851918.760,6890011.1
1500851919.097,6890011.1
1500851919.435,6890013.6
1500851919.773,6890008.5
1500851920.110,6890011.1
1500851920.448,6890011.1
1500851920.786,6890011.1
1500851921.123,6890013.6
1500851921.461,6890013.6
1500851921.799,6890011.1
1500851922.136,6890011.1
1500851922.474,6890011.1
1500851922.812,6890016.1
1500851923.149,6890011.1
1500851923.487,6890011.1
1500851923.825,6890011.1
1500851924.162,6890011.1
1500851924.500,6890011.1
1500851924.838,6890011.1
1500851925.175,6890011.1
1500851925.513,6890011.1
1500851925.850,6890011.1
1500851926.188,6890006.0
1500851926.526,6890013.6
1500851926.864,6890008.5
1500851927.201,6890008.5
1500851927.539,6890011.1
1500851927.877,6890013.6
1500851928.214,6890013.6
1500851928.552,6890008.5
1500851928.889,6890013.6
1500851929.227,6890008.5
1500851929.565,6890008.5
1500851929.902,6890013.6
1500851930.240,6890011.1
1500851930.578,6890011.1
1500851930.915,6890013.6
1500851931.253,6890006.0
1500851931.593,6890008.5
1500851931.928,6890008.5
1500851932.266,6890013.6
1500851932.604,6890011.1
1500851932.941,6890011.1
1500851933.279,6890011.1
1500851933.617,6890011.1
1500851933.954,6890008.5
1500851934.292,6890011.1
1500851934.630,6890011.1
1500851934.967,6890008.5
1500851935.305,6890008.5
1500851935.643,6890006.0
1500851935.980,6890013.6
1500851936.318,6890013.6
1500851936.656,6890013.6
1500851936.993,6890008.5
1500851937.331,6890008.5
1500851937.669,6890011.1
1500851938.006,6890008.5
1500851938.344,6890011.1
1500851938.682,6890008.5
1500851939.019,6890011.1
1500851939.357,6890013.6
1500851939.695,6890011.1
1500851940.032,6890011.1
1500851940.370,6890011.1
1500851940.708,6890011.1
1500851941.045,6890011.1
1500851941.383,6890011.1
1500851941.721,6890011.1
1500851942.058,6890013.6
1500851942.396,6890008.5
1500851942.734,6890018.7
1500851943.071,6890018.7
1500851943.409,6890016.1
1500851943.747,6890011.1
1500851944.084,6890013.6
1500851944.422,6890013.6
1500851944.760,6890016.1
1500851945.098,6890011.1
1500851945.435,6890013.6
1500851945.772,6890016.1
1500851946.114,6890013.6
1500851946.448,6890021.2
1500851946.786,6890016.1
1500851947.123,6890013.6
1500851947.461,6890016.1
1500851947.799,6890016.1
1500851948.136,6890018.7
1500851948.474,6890011.1
1500851948.812,6890011.1
1500851949.149,6890016.1
1500851949.487,6890018.7
1500851949.824,6890011.1
1500851950.162,6890016.1
1500851950.500,6890013.6
1500851950.838,6890011.1
1500851951.175,6890013.6
1500851951.513,6890016.1
1500851951.851,6890016.1
1500851952.188,6890008.5
1500851952.526,6890013.6
1500851952.863,6890013.6
1500851953.201,6890013.6
1500851953.539,6890008.5
1500851953.876,6890013.6
1500851954.214,6890013.6
1500851954.552,6890013.6
1500851954.889,6890011.1
1500851955.227,6890011.1
1500851955.565,6890013.6
1500851955.902,6890013.6
1500851956.240,6890011.1
1500851956.578,6890008.5
1500851956.915,6890008.5
1500851957.254,6890011.1
1500851957.591,6890011.1
1500851957.929,6890011.1
1500851958.266,6890011.1
1500851958.604,6890008.5
1500851958.941,6890011.1
1500851959.279,6890006.0
1500851959.617,6890008.5
1500851959.954,6890011.1
1500851960.292,6890008.5
1500851960.630,6890006.0
1500851960.967,6890006.0
1500851961.305,6890008.5
1500851961.643,6890008.5
1500851961.980,6890008.5
1500851962.318,6890011.1
1500851962.656,6890008.5
1500851962.993,6890008.5
1500851963.331,6890011.1
1500851963.669,6890008.5
1500851964.006,6890008.5
1500851964.344,6890008.5
1500851964.681,6890008.5
1500851965.019,6890006.0
1500851965.357,6890011.1
1500851965.695,6890008.5
1500851966.032,6890006.0
1500851966.370,6890011.1
1500851966.708,6890006.0
1500851967.045,6890008.5
1500851967.383,6890008.5
1500851967.721,6890008.5
1500851968.058,6890006.0
1500851968.396,6890008.5
1500851968.733,6890006.0
1500851969.071,6890008.5
1500851969.409,6890008.5
1500851969.746,6890006.0
1500851970.084,6890006.0
1500851970.422,6890003.4
1500851970.760,6890003.4
1500851971.097,6890006.0
1500851971.435,6890008.5
1500851971.772,6890008.5
1500851972.110,6890011.1
1500851972.448,6890008.5
1500851972.785,6890006.0
1500851973.123,6890006.0
1500851973.461,6890006.0
1500851973.798,6890008.5
1500851974.136,6890006.0
1500851974.474,6890011.1
1500851974.812,6890003.4
1500851975.149,6890011.1
1500851975.487,6890006.0
1500851975.824,6890006.0
1500851976.162,6890006.0
1500851976.500,6890006.0
1500851976.838,6890008.5
1500851977.175,6890008.5
1500851977.513,6890006.0
1500851977.850,6890008.5
1500851978.188,6890011.1
1500851978.526,6890008.5
1500851978.863,6890006.0
1500851979.201,6890006.0
1500851979.539,6890008.5
1500851979.876,6890011.1
1500851980.214,6890008.5
1500851980.552,6890008.5
1500851980.889,6890003.4
1500851981.227,6890008.5
1500851981.565,6890006.0
1500851981.902,6890011.1
1500851982.240,6890008.5
1500851982.578,6890006.0
1500851982.915,6890008.5
1500851983.253,6890006.0
1500851983.591,6890011.1
1500851983.928,6890006.0
1500851984.266,6890011.1
1500851984.604,6890011.1
1500851984.941,6890008.5
1500851985.279,6890011.1
1500851985.616,6890013.6
1500851985.954,6890006.0
1500851986.292,6890008.5
1500851986.630,6890006.0
1500851986.967,6890011.1
1500851987.305,6890008.5
1500851987.643,6890006.0
1500851987.980,6890006.0
1500851988.318,6890008.5
1500851988.655,6890006.0
1500851988.993,6890003.4
1500851989.331,6890006.0
1500851989.668,6890011.1
1500851990.006,6890006.0
1500851990.344,6890008.5
1500851990.682,6890011.1
1500851991.019,6890008.5
1500851991.357,6890008.5
1500851991.694,6890008.5
1500851992.032,6890008.5
1500851992.370,6890008.5
1500851992.707,6890006.0
1500851993.045,6890006.0
1500851993.383,6890008.5
1500851993.720,6890008.5
1500851994.058,6890011.1
1500851994.396,6890003.4
1500851994.733,6890006.0
1500851995.071,6890008.5
1500851995.409,6890003.4
1500851995.746,6890008.5
1500851996.084,6890003.4
1500851996.422,6890006.0
1500851996.760,6890008.5
1500851997.097,6890006.0
1500851997.435,6890006.0
1500851997.772,6890013.6
1500851998.110,6890006.0
1500851998.448,6890006.0
1500851998.785,6890006.0
1500851999.123,6890008.5
1500851999.461,6890003.4
1500851999.798,6890008.5
1500852000.136,6890008.5
1500852000.474,6890006.0
1500852000.811,6890006.0
1500852001.149,6890008.5
1500852001.487,6890006.0
1500852001.824,6890006.0
1500852002.162,6890006.0
1500852002.500,6890011.1
1500852002.837,6890011.1
1500852003.175,6890006.0
1500852003.513,6890006.0
1500852003.851,6890006.0
1500852004.188,6890003.4
1500852004.526,6890003.4
1500852004.863,6890006.0
1500852005.201,6890006.0
1500852005.539,6890006.0
1500852005.876,6890008.5
1500852006.214,6890008.5
1500852006.552,6890008.5
1500852006.889,6890006.0
1500852007.227,6890006.0
1500852007.564,6890008.5
1500852007.902,6890011.1
1500852008.240,6890008.5
1500852008.578,6890008.5
1500852008.916,6890011.1
1500852009.253,6890008.5
1500852009.591,6890006.0
1500852009.928,6890008.5
1500852010.266,6890006.0
1500852010.603,6890006.0
1500852010.941,6890008.5
1500852011.279,6890003.4
1500852011.616,6890006.0
1500852011.954,6890008.5
1500852012.292,6890003.4
1500852012.629,6890008.5
1500852012.967,6890008.5
1500852013.305,6890006.0
1500852013.643,6890008.5
1500852013.980,6890008.5
1500852014.318,6890008.5
1500852014.656,6890008.5
1500852014.993,6890011.1
1500852015.331,6890006.0
1500852015.669,6890006.0
1500852016.006,6890006.0
1500852016.344,6890008.5
1500852016.681,6890008.5
1500852017.019,6890006.0
1500852017.357,6890008.5
1500852017.694,6890003.4
1500852018.032,6890011.1
1500852018.370,6890008.5
1500852018.707,6890011.1
1500852019.045,6890006.0
1500852019.383,6890008.5
1500852019.721,6890008.5
1500852020.058,6890008.5
1500852020.396,6890011.1
1500852020.733,6890008.5
1500852021.071,6890011.1
1500852021.409,6890006.0
1500852021.746,6890011.1
1500852022.084,6890013.6
1500852022.422,6890008.5
1500852022.759,6890008.5
1500852023.097,6890003.4
1500852023.435,6890011.1
1500852023.773,6890008.5
1500852024.110,6890008.5
1500852024.448,6890006.0
1500852024.785,6890006.0
1500852025.123,6890011.1
1500852025.461,6890011.1
1500852025.798,6890011.1
1500852026.136,6890011.1
1500852026.474,6890006.0
1500852026.811,6890006.0
1500852027.149,6890006.0
1500852027.486,6890006.0
1500852027.824,6890006.0
1500852028.165,6890008.5
1500852028.500,6890006.0
1500852028.837,6890011.1
1500852029.175,6890006.0
1500852029.513,6890006.0
1500852029.850,6890006.0
1500852030.188,6890011.1
1500852030.526,6890008.5
1500852030.863,6890013.6
1500852031.201,6890011.1
1500852031.538,6890008.5
1500852031.876,6890011.1
1500852032.214,6890011.1
1500852032.551,6890008.5
1500852032.889,6890008.5
1500852033.227,6890008.5
1500852033.564,6890006.0
1500852033.902,6890008.5
1500852034.240,6890008.5
1500852034.578,6890008.5
1500852034.915,6890011.1
1500852035.253,6890011.1
1500852035.591,6890006.0
1500852035.928,6890006.0
1500852036.266,6890006.0
1500852036.603,6890006.0
1500852036.941,6890011.1
1500852037.279,6890006.0
1500852037.616,6890006.0
1500852037.954,6890008.5
1500852038.292,6890008.5
1500852038.629,6890006.0
1500852038.967,6890006.0
1500852039.305,6890003.4
1500852039.642,6890006.0
1500852039.980,6890008.5
1500852040.318,6890006.0
1500852040.655,6890006.0
1500852040.993,6890006.0
1500852041.331,6890008.5
1500852041.668,6890008.5
1500852042.006,6890006.0
1500852042.343,6890008.5
1500852042.682,6890006.0
1500852043.019,6890008.5
1500852043.357,6890008.5
1500852043.694,6890008.5
1500852044.032,6890008.5
1500852044.370,6890003.4
1500852044.707,6890008.5
1500852045.045,6890006.0
1500852045.382,6890003.4
1500852045.720,6890006.0
1500852046.058,6890011.1
1500852046.395,6890006.0
1500852046.733,6890011.1
1500852047.071,6890006.0
1500852047.411,6890003.4
1500852047.746,6890006.0
1500852048.084,6890003.4
1500852048.422,6890008.5
1500852048.759,6890003.4
1500852049.097,6890006.0
1500852049.435,6890003.4
1500852049.772,6890003.4
1500852050.110,6890006.0
1500852050.447,6890006.0
1500852050.785,6890006.0
1500852051.123,6890006.0
1500852051.460,6890000.9
1500852051.798,6890003.4
1500852052.136,6890006.0
1500852052.473,6890003.4
1500852052.811,6890003.4
1500852053.149,6890008.5
1500852053.486,6890008.5
1500852053.824,6890008.5
1500852054.162,6890008.5
1500852054.500,6890011.1
1500852054.837,6890006.0
1500852055.175,6890006.0
1500852055.512,6890003.4
1500852055.850,6890000.9
1500852056.188,6890006.0
1500852056.525,6890008.5
1500852056.863,6890006.0
1500852057.201,6890006.0
1500852057.538,6890003.4
1500852057.876,6890006.0
1500852058.214,6890006.0
1500852058.551,6890006.0
1500852058.889,6890008.5
1500852059.227,6890000.9
1500852059.564,6890003.4
1500852059.902,6890003.4
1500852060.240,6890003.4
1500852060.577,6890006.0
1500852060.915,6890008.5
1500852061.252,6890003.4
1500852061.591,6890006.0
1500852061.928,6890000.9
1500852062.266,6890008.5
1500852062.603,6890003.4
1500852062.941,6890006.0
1500852063.279,6890006.0
1500852063.616,6890006.0
1500852063.954,6889998.4
1500852064.292,6890008.5
1500852064.629,6890006.0
1500852064.967,6890008.5
1500852065.304,6890011.1
1500852065.642,6890006.0
1500852065.980,6890008.5
1500852066.318,6890011.1
1500852066.655,6890006.0
1500852066.993,6890003.4
1500852067.331,6890006.0
1500852067.668,6890008.5
1500852068.006,6890003.4
1500852068.344,6890006.0
1500852068.681,6890003.4
1500852069.019,6889998.4
1500852069.357,6890008.5
1500852069.694,6890008.5
1500852070.032,6890003.4
1500852070.369,6890003.4
1500852070.707,6890003.4
1500852071.045,6890003.4
1500852071.383,6890000.9
1500852071.720,6889998.4
1500852072.058,6890000.9
1500852072.395,6890003.4
1500852072.733,6890006.0
1500852073.071,6890003.4
1500852073.409,6890003.4
1500852073.746,6890003.4
1500852074.084,6890003.4
1500852074.421,6890000.9
1500852074.759,6890003.4
1500852075.097,6890006.0
1500852075.434,6890003.4
1500852075.772,6890003.4
1500852076.110,6890000.9
1500852076.448,6890006.0
1500852076.785,6890006.0
1500852077.123,6890006.0
1500852077.460,6890006.0
1500852077.798,6890006.0
1500852078.136,6890008.5
1500852078.473,6890006.0
1500852078.811,6890003.4
1500852079.149,6890006.0
1500852079.486,6890000.9
1500852079.824,6890008.5
1500852080.161,6890006.0
1500852080.499,6890006.0
1500852080.837,6890006.0
1500852081.175,6890006.0
1500852081.512,6890008.5
1500852081.850,6890008.5
1500852082.188,6890006.0
1500852082.525,6890003.4
1500852082.863,6890008.5
1500852083.201,6890006.0
1500852083.538,6890006.0
1500852083.876,6890003.4
1500852084.213,6890006.0
1500852084.551,6890008.5
1500852084.889,6890006.0
1500852085.226,6890006.0
1500852085.564,6890003.4
1500852085.902,6890008.5
1500852086.240,6890006.0
1500852086.577,6890003.4
1500852086.915,6890011.1
1500852087.253,6890006.0
1500852087.590,6890006.0
1500852087.928,6890011.1
1500852088.266,6890003.4
1500852088.603,6890006.0
1500852088.941,6890006.0
1500852089.278,6890003.4
1500852089.616,6890000.9
1500852089.954,6890003.4
1500852090.291,6890003.4
1500852090.629,6890003.4
1500852090.967,6890003.4
1500852091.305,6890003.4
1500852091.642,6890000.9
1500852091.980,6890000.9
1500852092.318,6890003.4
1500852092.655,6890003.4
1500852092.993,6890003.4
1500852093.330,6890003.4
1500852093.668,6890000.9
1500852094.006,6890003.4
1500852094.343,6890003.4
1500852094.681,6890003.4
1500852095.019,6889998.4
1500852095.357,6890003.4
1500852095.694,6890006.0
1500852096.032,6890003.4
1500852096.370,6890003.4
1500852096.707,6890003.4
1500852097.045,6890006.0
1500852097.383,6890006.0
1500852097.720,6890006.0
1500852098.058,6890003.4
1500852098.395,6890006.0
1500852098.733,6890003.4
1500852099.071,6890003.4
1500852099.408,6890006.0
1500852099.746,6890003.4
1500852100.087,6890000.9
1500852100.421,6890008.5
1500852100.759,6890006.0
1500852101.097,6890008.5
1500852101.434,6890003.4
1500852101.772,6890006.0
1500852102.110,6890006.0
1500852102.447,6890006.0
1500852102.785,6890006.0
1500852103.123,6890006.0
1500852103.460,6890003.4
1500852103.798,6890003.4
1500852104.135,6890003.4
1500852104.473,6890006.0
1500852104.811,6890006.0
1500852105.149,6890008.5
1500852105.487,6890003.4
1500852105.824,6890003.4
1500852106.162,6890000.9
1500852106.499,6890003.4
1500852106.837,6890003.4
1500852107.175,6890006.0
1500852107.512,6889998.4
1500852107.850,6890000.9
1500852108.187,6890003.4
1500852108.525,6890003.4
1500852108.863,6890006.0
1500852109.200,6890003.4
1500852109.538,6890006.0
1500852109.876,6890003.4
1500852110.213,6890003.4
1500852110.551,6890000.9
1500852110.889,6890003.4
1500852111.227,6890003.4
1500852111.564,6890000.9
1500852111.902,6890003.4
1500852112.240,6890006.0
1500852112.577,6890006.0
1500852112.915,6890003.4
1500852113.252,6890006.0
1500852113.590,6890006.0
1500852113.928,6890003.4
1500852114.266,6890003.4
1500852114.603,6890003.4
1500852114.941,6890006.0
1500852115.278,6890006.0
1500852115.616,6890003.4
1500852115.954,6890003.4
1500852116.292,6890006.0
1500852116.629,6890006.0
1500852116.967,6890006.0
1500852117.304,6890003.4
1500852117.642,6890000.9
1500852117.980,6890000.9
1500852118.317,6890003.4
1500852118.655,6890000.9
1500852118.993,6889998.4
1500852119.330,6890003.4
1500852119.668,6890000.9
1500852120.006,6890008.5
1500852120.343,6890003.4
1500852120.681,6890003.4
1500852121.019,6890006.0
1500852121.356,6890006.0
1500852121.694,6890003.4
1500852122.032,6890006.0
1500852122.369,6890008.5
1500852122.707,6890000.9
1500852123.045,6890000.9
1500852123.382,6890003.4
1500852123.720,6890006.0
1500852124.058,6890013.6
1500852124.395,6890006.0
1500852124.733,6890006.0
1500852125.071,6890008.5
1500852125.408,6890008.5
1500852125.746,6890008.5
1500852126.084,6890011.1
1500852126.421,6890008.5
1500852126.759,6890008.5
1500852127.097,6890011.1
1500852127.434,6890006.0
1500852127.772,6890006.0
1500852128.110,6890008.5
1500852128.447,6890011.1
1500852128.785,6890006.0
1500852129.123,6890008.5
1500852129.465,6890006.0
1500852129.798,6890008.5
1500852130.136,6890013.6
1500852130.473,6890008.5
1500852130.811,6890008.5
1500852131.149,6890006.0
1500852131.486,6890011.1
1500852131.824,6890008.5
1500852132.161,6890011.1
1500852132.499,6890006.0
1500852132.837,6890006.0
1500852133.174,6890008.5
1500852133.512,6890006.0
1500852133.850,6890008.5
1500852134.188,6890006.0
1500852134.525,6890006.0
1500852134.863,6890008.5
1500852135.201,6890008.5
1500852135.538,6890011.1
1500852135.876,6890011.1
1500852136.214,6890006.0
1500852136.551,6890008.5
1500852136.889,6890008.5
1500852137.226,6890008.5
1500852137.564,6890006.0
1500852137.902,6890006.0
1500852138.239,6890011.1
1500852138.579,6890008.5
1500852138.915,6890008.5
1500852139.253,6890008.5
1500852139.590,6890003.4
1500852139.928,6890008.5
1500852140.265,6890011.1
1500852140.603,6890008.5
