volts,ppm,temp_c,ambient_c
1517927567.88,69997.124,1.02,25.003,20.707
1517927568.88,69997.124,1.02,25.001,20.707
1517927569.88,69997.124,1.02,25.002,20.707
1517927570.88,69997.185,1.89,25.001,20.718
1517927571.88,69997.185,1.89,25.001,20.697
1517927572.88,69997.185,1.89,24.998,20.675
1517927573.88,69997.124,1.02,25.0,20.707
1517927574.89,69997.124,1.02,24.999,20.697
1517927575.89,69997.124,1.02,25.002,20.686
1517927576.88,69997.137,1.21,25.0,20.697
1517927577.88,69997.137,1.21,25.003,20.697
1517927578.88,69997.137,1.21,25.0,20.686
1517927579.89,69997.137,1.21,25.002,20.697
1517927580.89,69997.142,1.28,24.999,20.697
1517927581.89,69997.142,1.28,25.002,20.697
1517927582.89,69997.142,1.28,25.0,20.697
1517927583.89,69997.096,0.62,25.002,20.697
1517927584.89,69997.096,0.62,25.001,20.686
1517927585.89,69997.096,0.62,25.001,20.686
1517927586.89,69997.096,0.62,24.997,20.697
1517927587.89,69997.109,0.81,24.999,20.718
1517927588.89,69997.109,0.81,24.998,20.718
1517927589.89,69997.109,0.81,25.002,20.707
1517927590.89,69997.117,0.92,25.001,20.697
1517927591.89,69997.117,0.92,25.004,20.697
1517927592.89,69997.117,0.92,25.002,20.707
1517927593.89,69997.081,0.41,25.002,20.697
1517927594.89,69997.081,0.41,25.0,20.718
1517927595.89,69997.081,0.41,25.001,20.686
1517927596.89,69997.081,0.41,24.999,20.697
1517927597.89,69997.114,0.88,25.001,20.686
1517927598.89,69997.114,0.88,24.999,20.686
1517927599.89,69997.114,0.88,25.003,20.697
1517927600.89,69997.101,0.69,25.003,20.697
1517927601.89,69997.101,0.69,25.005,20.697
1517927602.89,69997.101,0.69,25.004,20.697
1517927603.89,69997.089,0.52,25.005,20.697
1517927604.89,69997.089,0.52,25.0,20.697
1517927605.89,69997.089,0.52,25.002,20.707
1517927606.89,69997.089,0.52,24.999,20.697
1517927607.89,69997.119,0.95,25.002,20.697
1517927608.89,69997.119,0.95,25.0,20.707
1517927609.89,69997.119,0.95,25.003,20.707
1517927610.89,69997.073,0.29,25.0,20.707
1517927611.89,69997.073,0.29,25.003,20.707
1517927612.89,69997.073,0.29,25.001,20.729
1517927613.89,69997.106,0.76,25.003,20.697
1517927614.89,69997.106,0.76,25.001,20.729
1517927615.89,69997.106,0.76,25.002,20.697
1517927616.89,69997.106,0.76,25.0,20.707
1517927617.89,69997.142,1.28,25.002,20.718
1517927618.89,69997.142,1.28,25.001,20.707
1517927619.89,69997.142,1.28,25.003,20.718
1517927620.89,69997.073,0.29,25.0,20.697
1517927621.89,69997.073,0.29,25.003,20.697
1517927622.9,69997.073,0.29,25.0,20.718
1517927623.89,69997.142,1.28,25.002,20.707
1517927624.89,69997.142,1.28,25.0,20.718
1517927625.89,69997.142,1.28,25.002,20.697
1517927626.89,69997.142,1.28,24.999,20.729
1517927627.9,69997.099,0.66,25.001,20.729
1517927628.9,69997.099,0.66,25.0,20.718
1517927629.9,69997.099,0.66,25.003,20.718
1517927630.9,69997.081,0.41,25.001,20.718
1517927631.9,69997.081,0.41,25.002,20.718
1517927632.89,69997.081,0.41,25.0,20.707
1517927633.89,69997.106,0.76,25.0,20.697
1517927634.9,69997.106,0.76,24.997,20.718
1517927635.9,69997.106,0.76,25.0,20.707
1517927636.9,69997.106,0.76,24.997,20.697
1517927637.9,69997.101,0.69,25.0,20.718
1517927638.9,69997.101,0.69,24.999,20.707
1517927639.9,69997.101,0.69,25.001,20.707
1517927640.9,69997.127,1.06,24.998,20.707
1517927641.9,69997.127,1.06,24.999,20.707
1517927642.9,69997.127,1.06,24.998,20.718
1517927643.9,69997.127,1.06,25.001,20.686
1517927644.9,69997.152,1.42,24.998,20.718
1517927645.9,69997.152,1.42,25.002,20.729
1517927646.9,69997.152,1.42,24.999,20.729
1517927647.9,69997.106,0.76,25.002,20.729
1517927648.9,69997.106,0.76,25.0,20.718
1517927649.9,69997.106,0.76,25.003,20.707
1517927650.9,69997.101,0.69,25.0,20.718
1517927651.9,69997.101,0.69,25.001,20.697
1517927652.9,69997.101,0.69,24.999,20.718
1517927653.9,69997.101,0.69,25.0,20.718
1517927654.9,69997.053,0.01,24.998,20.718
1517927655.9,69997.053,0.01,25.002,20.697
1517927656.9,69997.053,0.01,25.0,20.718
1517927657.9,69997.106,0.76,25.002,20.707
1517927658.9,69997.106,0.76,25.002,20.707
1517927659.9,69997.106,0.76,25.003,20.707
1517927660.9,69997.122,0.99,25.001,20.697
1517927661.9,69997.122,0.99,25.002,20.707
1517927662.9,69997.122,0.99,25.0,20.697
1517927663.9,69997.122,0.99,25.002,20.697
1517927664.9,69997.117,0.92,25.0,20.707
1517927665.9,69997.117,0.92,25.002,20.686
1517927666.9,69997.117,0.92,25.0,20.675
1517927667.9,69997.142,1.28,25.002,20.707
1517927668.9,69997.142,1.28,25.001,20.686
1517927669.9,69997.142,1.28,25.003,20.675
1517927670.9,69997.109,0.81,25.0,20.664
1517927671.9,69997.109,0.81,25.002,20.697
1517927672.9,69997.109,0.81,24.999,20.697
1517927673.9,69997.109,0.81,25.001,20.664
1517927674.9,69997.076,0.33,24.998,20.686
1517927675.9,69997.076,0.33,25.0,20.697
1517927676.9,69997.076,0.33,24.998,20.697
1517927677.91,69997.142,1.28,25.001,20.686
1517927678.91,69997.142,1.28,25.0,20.686
1517927679.9,69997.142,1.28,25.001,20.686
1517927680.9,69997.106,0.76,24.998,20.675
1517927681.9,69997.106,0.76,24.999,20.686
1517927682.91,69997.106,0.76,24.997,20.675
1517927683.91,69997.106,0.76,24.999,20.686
1517927684.91,69997.129,1.09,24.998,20.697
1517927685.91,69997.129,1.09,24.999,20.697
1517927686.91,69997.129,1.09,24.998,20.675
1517927687.91,69997.142,1.28,25.0,20.707
1517927688.9,69997.142,1.28,24.997,20.686
1517927689.91,69997.142,1.28,25.0,20.675
1517927690.91,69997.073,0.29,24.998,20.697
1517927691.91,69997.073,0.29,25.001,20.686
1517927692.91,69997.073,0.29,24.998,20.654
1517927693.91,69997.073,0.29,25.001,20.675
1517927694.91,69997.096,0.62,25.0,20.675
1517927695.91,69997.096,0.62,25.003,20.697
1517927696.91,69997.096,0.62,25.001,20.675
1517927697.91,69997.099,0.66,25.001,20.675
1517927698.91,69997.099,0.66,24.999,20.675
1517927699.91,69997.099,0.66,25.0,20.697
1517927700.91,69997.091,0.55,24.999,20.675
1517927701.91,69997.091,0.55,25.002,20.675
1517927702.91,69997.091,0.55,25.0,20.675
1517927703.91,69997.091,0.55,25.002,20.675
1517927704.91,69997.137,1.21,24.999,20.664
1517927705.91,69997.137,1.21,25.001,20.686
1517927706.91,69997.137,1.21,24.999,20.686
1517927707.91,69997.079,0.38,25.002,20.675
1517927708.91,69997.079,0.38,25.001,20.664
1517927709.91,69997.079,0.38,25.004,20.664
1517927710.91,69997.079,0.38,25.001,20.664
1517927711.91,69997.145,1.32,25.002,20.664
1517927712.91,69997.145,1.32,24.999,20.686
1517927713.91,69997.145,1.32,25.0,20.675
1517927714.91,69997.096,0.62,24.997,20.654
1517927715.91,69997.096,0.62,24.997,20.664
1517927716.91,69997.096,0.62,24.997,20.675
1517927717.91,69997.061,0.12,25.0,20.675
1517927718.91,69997.061,0.12,25.0,20.686
1517927719.91,69997.061,0.12,25.002,20.675
1517927720.91,69997.061,0.12,24.998,20.664
1517927721.91,69997.101,0.69,25.0,20.643
1517927722.91,69997.101,0.69,24.996,20.664
1517927723.91,69997.101,0.69,24.997,20.686
1517927724.91,69997.142,1.28,24.996,20.686
1517927725.92,69997.142,1.28,24.998,20.654
1517927726.91,69997.142,1.28,24.997,20.664
1517927727.91,69997.129,1.09,25.0,20.675
1517927728.91,69997.129,1.09,24.998,20.664
1517927729.91,69997.129,1.09,25.0,20.664
1517927730.92,69997.129,1.09,24.997,20.686
1517927731.92,69997.142,1.28,24.998,20.664
1517927732.92,69997.142,1.28,24.995,20.664
1517927733.92,69997.142,1.28,24.998,20.664
1517927734.92,69997.061,0.12,24.997,20.664
1517927735.91,69997.061,0.12,25.0,20.664
1517927736.91,69997.061,0.12,24.999,20.654
1517927737.91,69997.091,0.55,25.001,20.664
1517927738.92,69997.091,0.55,24.999,20.664
1517927739.92,69997.091,0.55,25.0,20.675
1517927740.92,69997.091,0.55,24.998,20.675
1517927741.92,69997.071,0.26,24.999,20.664
1517927742.92,69997.071,0.26,24.996,20.675
1517927743.92,69997.071,0.26,25.002,20.675
1517927744.92,69997.132,1.13,25.0,20.664
1517927745.92,69997.132,1.13,24.999,20.675
1517927746.92,69997.132,1.13,24.996,20.686
1517927747.92,69997.129,1.09,24.997,20.675
1517927748.92,69997.129,1.09,24.996,20.664
1517927749.92,69997.129,1.09,25.0,20.686
1517927750.92,69997.129,1.09,24.998,20.686
1517927751.92,69997.094,0.59,25.001,20.664
1517927752.92,69997.094,0.59,24.998,20.675
1517927753.92,69997.094,0.59,25.001,20.686
1517927754.92,69997.106,0.76,24.998,20.664
1517927755.92,69997.106,0.76,24.999,20.686
1517927756.92,69997.106,0.76,24.998,20.686
1517927757.92,69997.063,0.15,25.001,20.664
1517927758.92,69997.063,0.15,24.999,20.664
1517927759.92,69997.063,0.15,25.001,20.686
1517927760.92,69997.063,0.15,24.998,20.697
1517927761.92,69997.084,0.45,24.999,20.675
1517927762.92,69997.084,0.45,24.997,20.664
1517927763.92,69997.084,0.45,25.0,20.664
1517927764.92,69997.117,0.92,24.997,20.654
1517927765.92,69997.117,0.92,24.999,20.654
1517927766.92,69997.117,0.92,24.997,20.664
1517927767.92,69997.117,0.92,24.998,20.664
1517927768.92,69997.104,0.73,24.997,20.643
1517927769.92,69997.104,0.73,25.0,20.654
1517927770.92,69997.104,0.73,24.998,20.664
1517927771.92,69997.119,0.95,25.0,20.654
1517927772.92,69997.119,0.95,24.998,20.675
1517927773.92,69997.119,0.95,25.0,20.643
1517927774.92,69997.076,0.33,24.999,20.664
1517927775.92,69997.076,0.33,24.999,20.675
1517927776.92,69997.076,0.33,24.997,20.654
1517927777.92,69997.076,0.33,24.998,20.664
1517927778.92,69997.063,0.15,24.996,20.664
1517927779.92,69997.063,0.15,25.0,20.664
1517927780.93,69997.063,0.15,24.997,20.632
1517927781.93,69997.119,0.95,24.999,20.654
1517927782.92,69997.119,0.95,24.999,20.632
1517927783.92,69997.119,0.95,25.001,20.654
1517927784.92,69997.134,1.16,25.0,20.643
1517927785.92,69997.134,1.16,25.001,20.654
1517927786.93,69997.134,1.16,24.998,20.654
1517927787.93,69997.134,1.16,25.0,20.654
1517927788.93,69997.106,0.76,24.997,20.664
1517927789.93,69997.106,0.76,24.999,20.675
1517927790.93,69997.106,0.76,24.997,20.654
1517927791.92,69997.124,1.02,25.001,20.632
1517927792.92,69997.124,1.02,24.998,20.654
1517927793.93,69997.124,1.02,25.0,20.654
1517927794.93,69997.063,0.15,24.998,20.654
1517927795.93,69997.063,0.15,25.0,20.643
1517927796.93,69997.063,0.15,24.999,20.654
1517927797.93,69997.063,0.15,25.001,20.632
1517927798.93,69997.089,0.52,24.998,20.654
1517927799.93,69997.089,0.52,25.001,20.664
1517927800.93,69997.089,0.52,24.998,20.664
1517927801.93,69997.086,0.48,24.999,20.632
1517927802.93,69997.086,0.48,24.997,20.654
1517927803.93,69997.086,0.48,24.999,20.643
1517927804.93,69997.101,0.69,24.998,20.643
1517927805.93,69997.101,0.69,25.002,20.664
1517927806.93,69997.101,0.69,25.0,20.654
1517927807.93,69997.101,0.69,25.003,20.643
1517927808.93,69997.15,1.39,25.0,20.632
1517927809.93,69997.15,1.39,25.002,20.654
1517927810.93,69997.15,1.39,24.999,20.632
1517927811.93,69997.079,0.38,25.002,20.654
1517927812.93,69997.079,0.38,25.0,20.654
1517927813.93,69997.079,0.38,25.001,20.654
1517927814.93,69997.109,0.81,24.999,20.654
1517927815.93,69997.109,0.81,25.001,20.654
1517927816.93,69997.109,0.81,24.999,20.664
1517927817.93,69997.109,0.81,25.001,20.664
1517927818.93,69997.063,0.15,25.0,20.654
1517927819.93,69997.063,0.15,25.001,20.643
1517927820.93,69997.063,0.15,25.0,20.664
1517927821.93,69997.079,0.38,25.002,20.675
1517927822.93,69997.079,0.38,24.999,20.664
1517927823.93,69997.079,0.38,25.001,20.664
1517927824.93,69997.109,0.81,24.999,20.654
1517927825.93,69997.109,0.81,25.002,20.675
1517927826.93,69997.109,0.81,24.999,20.643
1517927827.93,69997.109,0.81,25.0,20.664
1517927828.94,69997.106,0.76,24.999,20.664
1517927829.94,69997.106,0.76,25.001,20.664
1517927830.93,69997.106,0.76,25.0,20.664
1517927831.93,69997.114,0.88,25.002,20.632
1517927832.93,69997.114,0.88,24.999,20.654
1517927833.93,69997.114,0.88,25.001,20.664
1517927834.94,69997.114,0.88,24.999,20.654
1517927835.94,69997.096,0.62,25.001,20.664
1517927836.94,69997.096,0.62,24.999,20.675
1517927837.94,69997.096,0.62,25.001,20.654
1517927838.93,69997.038,-0.21,24.999,20.664
1517927839.93,69997.038,-0.21,25.001,20.664
1517927840.93,69997.038,-0.21,24.999,20.675
1517927841.94,69997.109,0.81,25.002,20.664
1517927842.94,69997.109,0.81,24.998,20.664
1517927843.94,69997.109,0.81,24.999,20.675
1517927844.94,69997.109,0.81,24.998,20.664
1517927845.94,69997.099,0.66,25.001,20.654
1517927846.94,69997.099,0.66,25.0,20.686
1517927847.94,69997.099,0.66,25.002,20.664
1517927848.94,69997.127,1.06,24.999,20.686
1517927849.94,69997.127,1.06,25.002,20.686
1517927850.94,69997.127,1.06,24.999,20.686
1517927851.94,69997.094,0.59,25.001,20.697
1517927852.94,69997.094,0.59,24.999,20.675
1517927853.94,69997.094,0.59,25.001,20.686
1517927854.94,69997.094,0.59,24.999,20.686
1517927855.94,69997.063,0.15,25.003,20.697
1517927856.94,69997.063,0.15,25.0,20.697
1517927857.94,69997.063,0.15,25.001,20.675
1517927858.94,69997.104,0.73,24.999,20.686
1517927859.94,69997.104,0.73,25.002,20.697
1517927860.94,69997.104,0.73,25.0,20.686
1517927861.94,69997.094,0.59,25.001,20.697
1517927862.94,69997.094,0.59,25.0,20.697
1517927863.94,69997.094,0.59,25.002,20.675
1517927864.94,69997.094,0.59,25.0,20.686
1517927865.94,69997.066,0.19,25.002,20.675
1517927866.94,69997.066,0.19,25.002,20.675
1517927867.94,69997.066,0.19,25.004,20.675
1517927868.94,69997.105,0.75,25.001,20.707
1517927869.94,69997.105,0.75,25.004,20.697
1517927870.94,69997.105,0.75,25.0,20.686
1517927871.94,69997.068,0.22,25.003,20.697
1517927872.94,69997.068,0.22,25.0,20.707
1517927873.94,69997.068,0.22,25.003,20.697
1517927874.94,69997.068,0.22,25.002,20.697
1517927875.94,69997.112,0.85,25.003,20.697
1517927876.95,69997.112,0.85,25.001,20.718
1517927877.94,69997.112,0.85,25.003,20.697
1517927878.94,69997.051,-0.02,25.001,20.707
1517927879.94,69997.051,-0.02,25.003,20.697
1517927880.94,69997.051,-0.02,25.002,20.697
1517927881.94,69997.063,0.15,25.003,20.697
1517927882.94,69997.063,0.15,25.002,20.697
1517927883.95,69997.063,0.15,25.004,20.697
1517927884.95,69997.063,0.15,25.001,20.697
1517927885.94,69997.114,0.88,25.003,20.718
1517927886.94,69997.114,0.88,25.001,20.707
1517927887.94,69997.114,0.88,25.003,20.718
1517927888.94,69997.101,0.69,25.001,20.707
1517927889.95,69997.101,0.69,25.002,20.707
1517927890.95,69997.101,0.69,25.0,20.697
1517927891.95,69997.101,0.69,25.002,20.707
1517927892.95,69997.124,1.02,24.999,20.707
1517927893.95,69997.124,1.02,25.003,20.697
1517927894.94,69997.124,1.02,25.0,20.707
1517927895.94,69997.134,1.16,25.004,20.718
1517927896.95,69997.134,1.16,25.001,20.697
1517927897.95,69997.134,1.16,25.004,20.707
1517927898.95,69997.066,0.19,25.002,20.718
1517927899.95,69997.066,0.19,25.002,20.697
1517927900.95,69997.066,0.19,25.0,20.697
1517927901.95,69997.066,0.19,25.001,20.697
1517927902.95,69997.086,0.48,24.999,20.707
1517927903.95,69997.086,0.48,25.001,20.718
1517927904.95,69997.086,0.48,24.998,20.729
1517927905.95,69997.051,-0.02,25.001,20.718
1517927906.95,69997.051,-0.02,25.0,20.697
1517927907.95,69997.051,-0.02,25.003,20.729
1517927908.95,69997.127,1.06,25.003,20.707
1517927909.95,69997.127,1.06,25.004,20.718
1517927910.95,69997.127,1.06,25.002,20.697
1517927911.95,69997.127,1.06,25.005,20.697
1517927912.95,69997.117,0.92,25.003,20.697
1517927913.95,69997.117,0.92,25.002,20.718
1517927914.95,69997.117,0.92,24.999,20.707
1517927915.95,69997.106,0.76,24.999,20.707
1517927916.95,69997.106,0.76,24.998,20.697
1517927917.95,69997.106,0.76,25.001,20.707
1517927918.95,69997.109,0.81,24.999,20.707
1517927919.95,69997.109,0.81,25.003,20.697
1517927920.95,69997.109,0.81,25.0,20.729
1517927921.95,69997.109,0.81,25.002,20.707
1517927922.95,69997.099,0.66,24.999,20.697
1517927923.95,69997.099,0.66,25.0,20.697
1517927924.95,69997.099,0.66,24.998,20.697
1517927925.95,69997.124,1.02,25.0,20.697
1517927926.95,69997.124,1.02,24.998,20.707
1517927927.95,69997.124,1.02,25.001,20.686
1517927928.95,69997.145,1.32,25.0,20.697
1517927929.95,69997.145,1.32,25.002,20.697
1517927930.95,69997.145,1.32,24.999,20.707
1517927931.96,69997.145,1.32,25.0,20.697
1517927932.96,69997.099,0.66,24.997,20.697
1517927933.95,69997.099,0.66,24.999,20.697
1517927934.95,69997.099,0.66,24.997,20.697
1517927935.95,69997.127,1.06,24.999,20.697
1517927936.95,69997.127,1.06,24.996,20.707
1517927937.95,69997.127,1.06,25.0,20.697
1517927938.96,69997.139,1.23,24.998,20.729
1517927939.96,69997.139,1.23,25.001,20.718
1517927940.96,69997.139,1.23,24.998,20.707
1517927941.95,69997.139,1.23,24.999,20.707
1517927942.95,69997.122,0.99,24.998,20.697
1517927943.95,69997.122,0.99,25.0,20.697
1517927944.96,69997.122,0.99,24.998,20.718
1517927945.96,69997.162,1.56,25.001,20.707
1517927946.96,69997.162,1.56,24.998,20.718
1517927947.96,69997.162,1.56,25.0,20.707
1517927948.96,69997.106,0.76,24.996,20.707
1517927949.96,69997.106,0.76,24.999,20.707
1517927950.96,69997.106,0.76,24.996,20.707
1517927951.96,69997.106,0.76,24.998,20.707
1517927952.96,69997.063,0.15,24.997,20.74
1517927953.96,69997.063,0.15,25.0,20.707
1517927954.96,69997.063,0.15,24.998,20.718
1517927955.96,69997.068,0.22,25.002,20.707
1517927956.96,69997.068,0.22,25.0,20.729
1517927957.96,69997.068,0.22,25.001,20.718
1517927958.96,69997.068,0.22,24.998,20.729
1517927959.96,69997.023,-0.42,24.999,20.707
1517927960.96,69997.023,-0.42,24.997,20.729
1517927961.96,69997.023,-0.42,24.999,20.729
1517927962.96,69997.063,0.15,24.999,20.729
1517927963.96,69997.063,0.15,25.003,20.729
1517927964.96,69997.063,0.15,25.001,20.729
1517927965.96,69997.056,0.05,25.004,20.74
1517927966.96,69997.056,0.05,25.0,20.718
1517927967.96,69997.056,0.05,25.001,20.75
1517927968.96,69997.056,0.05,24.998,20.729
1517927969.96,69997.071,0.26,24.999,20.718
1517927970.96,69997.071,0.26,24.997,20.718
1517927971.96,69997.071,0.26,25.0,20.718
1517927972.96,69997.094,0.59,24.999,20.74
1517927973.96,69997.094,0.59,25.002,20.707
1517927974.96,69997.094,0.59,25.0,20.729
1517927975.96,69997.061,0.12,25.002,20.74
1517927976.96,69997.061,0.12,25.0,20.729
1517927977.96,69997.061,0.12,25.001,20.74
1517927978.96,69997.061,0.12,24.997,20.718
1517927979.96,69997.114,0.88,24.997,20.729
1517927980.96,69997.114,0.88,24.996,20.718
1517927981.96,69997.114,0.88,24.998,20.707
1517927982.96,69997.109,0.81,24.997,20.729
1517927983.96,69997.109,0.81,25.001,20.718
1517927984.96,69997.109,0.81,24.999,20.729
1517927985.96,69997.134,1.16,25.002,20.74
1517927986.97,69997.134,1.16,24.999,20.729
1517927987.97,69997.134,1.16,25.001,20.718
1517927988.96,69997.134,1.16,24.998,20.74
1517927989.96,69997.101,0.69,25.0,20.729
1517927990.96,69997.101,0.69,24.998,20.74
1517927991.96,69997.101,0.69,25.0,20.729
1517927992.97,69997.094,0.59,24.997,20.729
1517927993.97,69997.094,0.59,24.999,20.729
1517927994.97,69997.094,0.59,24.996,20.74
1517927995.97,69997.134,1.16,25.0,20.74
1517927996.97,69997.134,1.16,24.999,20.74
1517927997.96,69997.134,1.16,25.003,20.718
1517927998.96,69997.134,1.16,25.002,20.74
1517927999.97,69997.122,0.99,25.004,20.75
1517928000.97,69997.122,0.99,25.001,20.729
1517928001.97,69997.122,0.99,25.001,20.74
1517928002.97,69997.104,0.73,24.999,20.74
1517928003.97,69997.104,0.73,24.999,20.74
1517928004.97,69997.104,0.73,24.999,20.729
1517928005.97,69997.137,1.21,25.002,20.74
1517928006.97,69997.137,1.21,25.002,20.75
1517928007.97,69997.137,1.21,25.004,20.74
1517928008.97,69997.137,1.21,25.001,20.74
1517928009.97,69997.081,0.41,25.003,20.74
1517928010.97,69997.081,0.41,25.001,20.74
1517928011.97,69997.081,0.41,25.001,20.75
1517928012.97,69997.073,0.29,24.998,20.75
1517928013.97,69997.073,0.29,24.999,20.75
1517928014.97,69997.073,0.29,24.998,20.74
1517928015.97,69997.073,0.29,25.002,20.729
1517928016.97,69997.104,0.73,25.002,20.718
1517928017.97,69997.104,0.73,25.006,20.74
1517928018.97,69997.104,0.73,25.003,20.74
1517928019.97,69997.129,1.09,25.003,20.729
1517928020.97,69997.129,1.09,24.998,20.74
1517928021.97,69997.129,1.09,24.999,20.74
1517928022.97,69997.124,1.02,24.997,20.729
1517928023.97,69997.124,1.02,25.001,20.729
1517928024.97,69997.124,1.02,25.0,20.729
1517928025.97,69997.124,1.02,25.002,20.74
1517928026.97,69997.122,0.99,24.999,20.707
1517928027.97,69997.122,0.99,25.001,20.729
1517928028.97,69997.122,0.99,24.997,20.74
1517928029.97,69997.063,0.15,24.999,20.74
1517928030.97,69997.063,0.15,24.997,20.74
1517928031.97,69997.063,0.15,25.0,20.718
1517928032.97,69997.099,0.66,24.999,20.718
1517928033.97,69997.099,0.66,25.0,20.74
1517928034.98,69997.099,0.66,24.997,20.718
1517928035.98,69997.099,0.66,25.0,20.718
1517928036.97,69997.071,0.26,24.997,20.707
1517928037.97,69997.071,0.26,24.998,20.74
1517928038.97,69997.071,0.26,24.995,20.729
1517928039.97,69997.119,0.95,24.997,20.707
1517928040.97,69997.119,0.95,24.995,20.707
1517928041.97,69997.119,0.95,24.999,20.718
1517928042.98,69997.117,0.92,24.996,20.707
1517928043.98,69997.117,0.92,24.998,20.707
1517928044.97,69997.117,0.92,24.996,20.697
1517928045.97,69997.117,0.92,24.998,20.718
